trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
46810546,9:02:40,9:02:40,7920,3,,0,0,0.6396
46810546,9:03:20,9:03:20,10146,4,,0,0,0.7989
46810546,9:04:04,9:04:04,3594,5,,0,0,0.9768
46810546,9:05:04,9:05:04,1779,6,,0,0,1.2176
46810546,9:06:36,9:06:36,5729,7,,0,0,1.5837
46810546,9:07:52,9:07:52,393,8,,0,0,1.8887
46810546,9:09:38,9:09:38,4734,9,,0,0,2.2046
46810546,9:11:06,9:11:06,2101,10,,0,0,2.4727
46810546,9:12:26,9:12:26,4719,11,,0,0,2.7179
46810546,9:13:52,9:13:52,2019,12,,0,0,2.9794
46810546,9:14:28,9:14:28,3946,13,,0,0,3.0910
46810546,9:15:56,9:15:56,7601,14,,0,0,3.3604
46810546,9:16:27,9:16:27,23947,15,,0,0,3.4549
46810546,9:16:54,9:16:54,392,16,,0,0,3.5379
46810546,9:20:14,9:20:14,6166,17,,0,0,4.0947
46810546,9:21:55,9:21:55,6265,18,,0,0,4.3823
46810546,9:23:10,9:23:10,7574,19,,0,0,4.5373
46810546,9:24:16,9:24:16,383,20,,0,0,4.6743
46810546,9:25:00,9:25:00,8320,21,,0,0,4.7654
46810546,9:27:20,9:27:20,454,22,,0,0,5.0848
46810546,9:28:04,9:28:04,7952,23,,0,0,5.2515
46810546,9:28:51,9:28:51,8638,24,,0,0,5.4293
46810546,9:30:10,9:30:10,1029,25,,0,0,5.7247
46810546,9:30:55,9:30:55,5607,26,,0,0,5.8927
46810546,9:31:36,9:31:36,4334,27,,0,0,6.0454
46810546,9:32:32,9:32:32,3161,28,,0,0,6.2562
46810546,9:33:54,9:33:54,24391,29,,0,0,6.5617
46810546,9:38:01,9:38:01,5788,30,,0,0,7.1689
46810546,9:41:17,9:41:17,455,31,,0,0,7.5796
46810546,9:47:51,9:47:51,14250,32,,0,0,8.7698
46810546,9:51:14,9:51:14,6966,33,,0,0,9.2699
46810546,9:52:55,9:52:55,1489,34,,0,0,9.5183
46810546,9:55:29,9:55:29,23901,35,,0,0,9.9345
46810546,9:56:00,9:56:00,23944,36,,0,0,10.0545
46810546,9:57:07,9:57:07,23945,37,,0,0,10.3151
46810546,9:59:02,9:59:02,7946,38,,0,0,10.7605
46810546,10:01:02,10:01:02,8765,39,,0,0,11.2228
46810546,10:01:53,10:01:53,6925,40,,0,0,11.4199
46810546,10:02:43,10:02:43,4030,41,,0,0,11.6142
46810546,10:04:13,10:04:13,7121,42,,0,0,11.9611
46810546,10:05:44,10:05:44,8467,43,,0,0,12.3126
46810546,10:10:44,10:10:44,23943,44,,0,0,13.4196
46810546,10:12:29,10:12:29,8990,45,,0,0,13.7439
46810546,10:13:12,10:13:12,1678,46,,0,0,13.8786
46810546,10:14:12,10:14:12,15469,47,,0,0,14.0650
46810546,10:16:23,10:16:23,4509,48,,0,0,14.4717
46810546,10:18:18,10:18:18,6701,49,,0,0,14.8268
46810546,10:20:36,10:20:36,23942,50,,0,0,15.2501
46810546,10:22:08,10:22:08,23941,51,,0,0,15.5508
46810546,10:24:17,10:24:17,10060,52,,0,0,15.9732
46810546,10:30:00,10:30:00,23940,53,,0,0,17.0874
