trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
47138569,15:09:26,15:09:26,2450,23,,0,0,6.7048
47138569,15:10:07,15:10:07,5105,24,,0,0,6.8846
47138569,15:11:00,15:11:00,14305,25,,0,0,7.1007
47138570,15:02:23,15:02:23,6277,1,,0,0,0.0804
47138570,15:11:00,15:11:00,14305,2,,0,0,1.8434
47138571,14:57:23,14:57:23,6277,1,,0,0,0.0804
47138571,15:06:00,15:06:00,14305,2,,0,0,1.8434
47138572,14:44:44,14:44:44,1758,1,,0,0,
47138572,14:45:23,14:45:23,1752,2,,0,0,0.3340
47138572,14:46:18,14:46:18,2746,3,,0,0,0.7938
47138572,14:46:47,14:46:47,9298,4,,0,0,1.0412
47138572,14:47:23,14:47:23,9196,5,,0,0,1.3393
47138572,14:47:57,14:47:57,9987,6,,0,0,1.6271
47138572,14:49:31,14:49:31,5945,7,,0,0,2.4064
47138572,14:50:13,14:50:13,5490,8,,0,0,2.7579
47138572,14:50:54,14:50:54,3801,9,,0,0,3.0996
47138572,14:51:52,14:51:52,1529,10,,0,0,3.3628
47138572,14:52:43,14:52:43,7514,11,,0,0,3.6030
47138572,14:53:29,14:53:29,5532,12,,0,0,3.8193
47138572,14:54:05,14:54:05,2522,13,,0,0,3.9897
47138572,14:55:30,14:55:30,15032,14,,0,0,4.3895
47138572,14:56:34,14:56:34,7020,15,,0,0,4.6900
47138572,14:57:22,14:57:22,1939,16,,0,0,4.9145
47138572,14:58:06,14:58:06,8903,17,,0,0,5.1218
47138572,14:58:53,14:58:53,999,18,,0,0,5.3454
47138572,15:00:04,15:00:04,3243,19,,0,0,5.5683
47138572,15:01:08,15:01:08,10085,20,,0,0,5.8461
47138572,15:01:41,15:01:41,1468,21,,0,0,5.9888
47138572,15:02:49,15:02:49,3287,22,,0,0,6.2853
47138572,15:04:26,15:04:26,2450,23,,0,0,6.7048
47138572,15:05:07,15:05:07,5105,24,,0,0,6.8846
47138572,15:06:00,15:06:00,14305,25,,0,0,7.1007
47138573,14:52:23,14:52:23,6277,1,,0,0,0.0804
47138573,15:01:00,15:01:00,14305,2,,0,0,1.8434
47138574,14:50:23,14:50:23,6277,1,,0,0,0.0804
47138574,14:59:00,14:59:00,14305,2,,0,0,1.8434
47141238,14:42:57,14:42:57,2586,1,,0,0,0.2765
47141238,14:44:04,14:44:04,6134,2,,0,0,0.6009
47141238,14:44:53,14:44:53,12887,3,,0,0,0.8396
47141238,14:46:02,14:46:02,7882,4,,0,0,1.1716
47141238,14:46:57,14:46:57,3891,5,,0,0,1.4354
47141238,14:48:03,14:48:03,1001,6,,0,0,1.7562
47141238,14:49:00,14:49:00,14272,7,,0,0,2.0123
47141234,15:21:29,15:21:29,6247,1,,0,0,0.3822
47141234,15:22:15,15:22:15,2586,2,,0,0,0.5803
47141234,15:23:30,15:23:30,6134,3,,0,0,0.9046
47141234,15:24:25,15:24:25,12887,4,,0,0,1.1433
47141234,15:25:42,15:25:42,7882,5,,0,0,1.4754
47141234,15:26:43,15:26:43,3891,6,,0,0,1.7391
47141234,15:27:57,15:27:57,1001,7,,0,0,2.0599
47141234,15:29:00,15:29:00,14272,8,,0,0,2.3160
47141235,15:04:29,15:04:29,6247,1,,0,0,0.3822
47141235,15:05:15,15:05:15,2586,2,,0,0,0.5803
47141235,15:06:30,15:06:30,6134,3,,0,0,0.9046
47141235,15:07:25,15:07:25,12887,4,,0,0,1.1433
47141235,15:08:42,15:08:42,7882,5,,0,0,1.4754
47141235,15:09:43,15:09:43,3891,6,,0,0,1.7391
47141235,15:10:57,15:10:57,1001,7,,0,0,2.0599
47141235,15:12:00,15:12:00,14272,8,,0,0,2.3160
47141236,14:52:57,14:52:57,2586,1,,0,0,0.2765
47141236,14:54:04,14:54:04,6134,2,,0,0,0.6009
47141236,14:54:53,14:54:53,12887,3,,0,0,0.8396
47141236,14:56:02,14:56:02,7882,4,,0,0,1.1716
47141236,14:56:57,14:56:57,3891,5,,0,0,1.4354
47141236,14:58:03,14:58:03,1001,6,,0,0,1.7562
47141236,14:59:00,14:59:00,14272,7,,0,0,2.0123
47141237,14:47:57,14:47:57,2586,1,,0,0,0.2765
47141237,14:49:04,14:49:04,6134,2,,0,0,0.6009
47141237,14:49:53,14:49:53,12887,3,,0,0,0.8396
47141237,14:51:02,14:51:02,7882,4,,0,0,1.1716
47141237,14:51:57,14:51:57,3891,5,,0,0,1.4354
47141237,14:53:03,14:53:03,1001,6,,0,0,1.7562
47141237,14:54:00,14:54:00,14272,7,,0,0,2.0123
47141585,14:35:00,14:35:00,8280,1,,0,0,
47141585,14:36:09,14:36:09,7326,2,,0,0,0.3533
47141585,14:36:55,14:36:55,666,3,,0,0,0.5929
47141585,14:37:44,14:37:44,1628,4,,0,0,0.9029
47141585,14:38:26,14:38:26,7991,5,,0,0,1.1783
47141585,14:38:56,14:38:56,1956,6,,0,0,1.3738
47141585,14:39:22,14:39:22,8364,7,,0,0,1.5453
47141585,14:40:18,14:40:18,3880,8,,0,0,1.8167
47141585,14:41:45,14:41:45,6233,9,,0,0,2.0135
47141585,14:43:50,14:43:50,3703,10,,0,0,2.2948
47141585,14:44:34,14:44:34,2343,11,,0,0,2.3941
47141585,14:46:04,14:46:04,9343,12,,0,0,2.5964
47141585,14:46:45,14:46:45,6916,13,,0,0,2.6885
47141585,14:49:10,14:49:10,9328,14,,0,0,3.0149
47141585,14:52:55,14:52:55,9958,15,,0,0,3.5803
47141585,14:53:56,14:53:56,4780,16,,0,0,3.7960
47141585,14:55:20,14:55:20,6144,17,,0,0,3.9971
47141585,14:56:52,14:56:52,6274,18,,0,0,4.2153
47141585,14:58:47,14:58:47,2520,19,,0,0,4.4884
47141585,15:00:57,15:00:57,3322,20,,0,0,4.7955
47141585,15:01:51,15:01:51,6097,21,,0,0,4.9241
47141585,15:03:24,15:03:24,6306,22,,0,0,5.2209
47141585,15:04:32,15:04:32,6175,23,,0,0,5.4509
47141585,15:05:32,15:05:32,5793,24,,0,0,5.6528
47141585,15:06:54,15:06:54,9809,25,,0,0,5.9281
47141585,15:07:32,15:07:32,6024,26,,0,0,6.1109
47141585,15:08:09,15:08:09,4448,27,,0,0,6.3031
47141585,15:08:55,15:08:55,5765,28,,0,0,6.5440
47141585,15:09:46,15:09:46,9182,29,,0,0,6.7933
47141585,15:10:41,15:10:41,24364,30,,0,0,7.0686
47141585,15:11:48,15:11:48,9023,31,,0,0,7.4035
47141585,15:12:39,15:12:39,8430,32,,0,0,7.6129
47141585,15:13:30,15:13:30,7474,33,,0,0,7.8208
47141585,15:14:16,15:14:16,3604,34,,0,0,8.0085
47141585,15:14:54,15:14:54,1795,35,,0,0,8.1638
47141585,15:16:24,15:16:24,7074,36,,0,0,8.5280
47141585,15:16:54,15:16:54,4541,37,,0,0,8.6489
47141585,15:18:08,15:18:08,1294,38,,0,0,8.9368
47141585,15:19:27,15:19:27,7602,39,,0,0,9.2605
47141585,15:20:30,15:20:30,3578,40,,0,0,9.5200
47141585,15:23:00,15:23:00,14263,41,,0,0,10.1189
47141582,15:20:00,15:20:00,8280,1,,0,0,
47141582,15:21:09,15:21:09,7326,2,,0,0,0.3533
47141582,15:21:55,15:21:55,666,3,,0,0,0.5929
47141582,15:22:44,15:22:44,1628,4,,0,0,0.9029
47141582,15:23:26,15:23:26,7991,5,,0,0,1.1783
47141582,15:23:56,15:23:56,1956,6,,0,0,1.3738
47141582,15:24:22,15:24:22,8364,7,,0,0,1.5453
47141582,15:25:18,15:25:18,3880,8,,0,0,1.8167
47141582,15:26:45,15:26:45,6233,9,,0,0,2.0135
47141582,15:28:50,15:28:50,3703,10,,0,0,2.2948
47141582,15:29:34,15:29:34,2343,11,,0,0,2.3941
47141582,15:31:04,15:31:04,9343,12,,0,0,2.5964
47141582,15:31:45,15:31:45,6916,13,,0,0,2.6885
47141582,15:34:10,15:34:10,9328,14,,0,0,3.0149
47141582,15:37:55,15:37:55,9958,15,,0,0,3.5803
47141582,15:38:56,15:38:56,4780,16,,0,0,3.7960
47141582,15:40:20,15:40:20,6144,17,,0,0,3.9971
47141582,15:41:52,15:41:52,6274,18,,0,0,4.2153
47141582,15:43:47,15:43:47,2520,19,,0,0,4.4884
47141582,15:45:57,15:45:57,3322,20,,0,0,4.7955
47141582,15:46:51,15:46:51,6097,21,,0,0,4.9241
47141582,15:48:24,15:48:24,6306,22,,0,0,5.2209
47141582,15:49:32,15:49:32,6175,23,,0,0,5.4509
47141582,15:50:32,15:50:32,5793,24,,0,0,5.6528
47141582,15:51:54,15:51:54,9809,25,,0,0,5.9281
47141582,15:52:32,15:52:32,6024,26,,0,0,6.1109
47141582,15:53:09,15:53:09,4448,27,,0,0,6.3031
47141582,15:53:55,15:53:55,5765,28,,0,0,6.5440
47141582,15:54:46,15:54:46,9182,29,,0,0,6.7933
47141582,15:55:41,15:55:41,24364,30,,0,0,7.0686
47141582,15:56:48,15:56:48,9023,31,,0,0,7.4035
47141582,15:57:39,15:57:39,8430,32,,0,0,7.6129
47141582,15:58:30,15:58:30,7474,33,,0,0,7.8208
47141582,15:59:16,15:59:16,3604,34,,0,0,8.0085
47141582,15:59:54,15:59:54,1795,35,,0,0,8.1638
47141582,16:01:24,16:01:24,7074,36,,0,0,8.5280
47141582,16:01:54,16:01:54,4541,37,,0,0,8.6489
47141582,16:03:08,16:03:08,1294,38,,0,0,8.9368
47141582,16:04:27,16:04:27,7602,39,,0,0,9.2605
47141582,16:05:30,16:05:30,3578,40,,0,0,9.5200
47141582,16:08:00,16:08:00,14263,41,,0,0,10.1189
47141865,15:00:06,15:00:06,15680,1,,0,0,0.0366
47141865,15:01:37,15:01:37,9497,2,,0,0,0.5624
47141865,15:02:24,15:02:24,6487,3,,0,0,0.8359
47141865,15:03:02,15:03:02,4227,4,,0,0,1.0572
47141865,15:03:52,15:03:52,4758,5,,0,0,1.3476
47141865,15:04:22,15:04:22,1188,6,,0,0,1.4787
47141865,15:05:49,15:05:49,9357,7,,0,0,1.8398
47141865,15:07:36,15:07:36,957,8,,0,0,2.2811
47141865,15:08:51,15:08:51,1205,9,,0,0,2.5921
47141865,15:11:05,15:11:05,24156,10,,0,0,3.1445
47141865,15:12:24,15:12:24,4871,11,,0,0,3.4715
47141865,15:13:09,15:13:09,9910,12,,0,0,3.6587
47141865,15:13:51,15:13:51,5041,13,,0,0,3.8316
47141865,15:14:50,15:14:50,6631,14,,0,0,4.0799
47141865,15:16:25,15:16:25,9369,15,,0,0,4.5224
47141865,15:17:40,15:17:40,9515,16,,0,0,4.8711
47141865,15:18:26,15:18:26,2771,17,,0,0,5.0849
47141865,15:19:22,15:19:22,941,18,,0,0,5.3462
47141865,15:20:53,15:20:53,14955,19,,0,0,5.7710
47141865,15:21:51,15:21:51,3457,20,,0,0,6.0436
47141865,15:23:24,15:23:24,10109,21,,0,0,6.4498
47141865,15:24:28,15:24:28,2458,22,,0,0,6.7339
47141865,15:25:20,15:25:20,8004,23,,0,0,6.9651
47141865,15:26:26,15:26:26,3373,24,,0,0,7.2609
47141865,15:27:34,15:27:34,894,25,,0,0,7.5661
47141865,15:29:09,15:29:09,5935,26,,0,0,7.9892
47141865,15:32:22,15:32:22,14377,27,,0,0,8.8490
47141865,15:38:00,15:38:00,8547,28,,0,0,10.0004
47141865,15:39:12,15:39:12,8660,29,,0,0,10.2418
47141865,15:41:17,15:41:17,15209,30,,0,0,10.6590
47141865,15:43:08,15:43:08,6232,31,,0,0,11.0533
47141865,15:43:48,15:43:48,4795,32,,0,0,11.3498
47141865,15:44:19,15:44:19,2206,33,,0,0,11.5813
47141865,15:44:55,15:44:55,1186,34,,0,0,11.8428
47141865,15:45:17,15:45:17,1028,35,,0,0,12.0054
47141865,15:45:58,15:45:58,9886,36,,0,0,12.3073
47141865,15:46:38,15:46:38,1869,37,,0,0,12.6008
47141865,15:48:09,15:48:09,970,38,,0,0,13.2668
47141865,15:49:00,15:49:00,14325,39,,0,0,13.6059
47141866,14:55:06,14:55:06,15680,1,,0,0,0.0366
47141866,14:56:37,14:56:37,9497,2,,0,0,0.5624
47141866,14:57:24,14:57:24,6487,3,,0,0,0.8359
47141866,14:58:02,14:58:02,4227,4,,0,0,1.0572
47141866,14:58:52,14:58:52,4758,5,,0,0,1.3476
47141866,14:59:22,14:59:22,1188,6,,0,0,1.4787
47141866,15:00:49,15:00:49,9357,7,,0,0,1.8398
47141866,15:02:36,15:02:36,957,8,,0,0,2.2811
47141866,15:03:51,15:03:51,1205,9,,0,0,2.5921
47141866,15:06:05,15:06:05,24156,10,,0,0,3.1445
47141866,15:07:24,15:07:24,4871,11,,0,0,3.4715
47141866,15:08:09,15:08:09,9910,12,,0,0,3.6587
47141866,15:08:51,15:08:51,5041,13,,0,0,3.8316
47141866,15:09:50,15:09:50,6631,14,,0,0,4.0799
47141866,15:11:25,15:11:25,9369,15,,0,0,4.5224
47141866,15:12:40,15:12:40,9515,16,,0,0,4.8711
47141866,15:13:26,15:13:26,2771,17,,0,0,5.0849
47141866,15:14:22,15:14:22,941,18,,0,0,5.3462
47141866,15:15:53,15:15:53,14955,19,,0,0,5.7710
47141866,15:16:51,15:16:51,3457,20,,0,0,6.0436
47141866,15:18:24,15:18:24,10109,21,,0,0,6.4498
47141866,15:19:28,15:19:28,2458,22,,0,0,6.7339
47141866,15:20:20,15:20:20,8004,23,,0,0,6.9651
47141866,15:21:26,15:21:26,3373,24,,0,0,7.2609
47141866,15:22:34,15:22:34,894,25,,0,0,7.5661
47141866,15:24:09,15:24:09,5935,26,,0,0,7.9892
47141866,15:27:22,15:27:22,14377,27,,0,0,8.8490
47141866,15:33:00,15:33:00,8547,28,,0,0,10.0004
47141866,15:34:12,15:34:12,8660,29,,0,0,10.2418
47141866,15:36:17,15:36:17,15209,30,,0,0,10.6590
47141866,15:38:08,15:38:08,6232,31,,0,0,11.0533
47141866,15:38:48,15:38:48,4795,32,,0,0,11.3498
47141866,15:39:19,15:39:19,2206,33,,0,0,11.5813
47141866,15:39:55,15:39:55,1186,34,,0,0,11.8428
47141866,15:40:17,15:40:17,1028,35,,0,0,12.0054
47141866,15:40:58,15:40:58,9886,36,,0,0,12.3073
47141866,15:41:38,15:41:38,1869,37,,0,0,12.6008
47141866,15:43:09,15:43:09,970,38,,0,0,13.2668
47141866,15:44:00,15:44:00,14325,39,,0,0,13.6059
47141981,15:54:00,15:54:00,14325,1,,0,0,
47141981,15:55:39,15:55:39,4868,2,,0,0,0.4498
47141981,15:58:08,15:58:08,1167,3,,0,0,1.1267
47141981,15:59:10,15:59:10,6173,4,,0,0,1.4082
47141981,15:59:57,15:59:57,5752,5,,0,0,1.6217
47141981,16:00:44,16:00:44,10211,6,,0,0,1.8381
47141981,16:01:47,16:01:47,8063,7,,0,0,2.1272
47141981,16:02:30,16:02:30,5772,8,,0,0,2.3228
47141981,16:03:51,16:03:51,3309,9,,0,0,2.6925
47141981,16:04:09,16:04:09,3132,10,,0,0,2.7623
47141981,16:05:00,16:05:00,15210,11,,0,0,3.0169
47141981,16:06:20,16:06:20,8362,12,,0,0,3.4176
47141981,16:07:23,16:07:23,1171,13,,0,0,3.7352
47141981,16:09:36,16:09:36,15293,14,,0,0,4.4005
47141981,16:11:48,16:11:48,895,15,,0,0,4.9575
47141981,16:13:15,16:13:15,8737,16,,0,0,5.3207
47141981,16:14:52,16:14:52,10047,17,,0,0,5.7255
47141981,16:16:06,16:16:06,4926,18,,0,0,6.0348
47141981,16:17:14,16:17:14,7617,19,,0,0,6.3180
47141981,16:18:42,16:18:42,5623,20,,0,0,6.6858
47141981,16:19:17,16:19:17,3913,21,,0,0,6.8325
47141981,16:20:47,16:20:47,893,22,,0,0,7.2067
47141981,16:22:26,16:22:26,5357,23,,0,0,7.6042
47141981,16:24:09,16:24:09,8411,24,,0,0,8.0324
47141981,16:25:12,16:25:12,3393,25,,0,0,8.2937
47141981,16:26:01,16:26:01,2474,26,,0,0,8.4990
47141981,16:27:07,16:27:07,2978,27,,0,0,8.7758
47141981,16:29:04,16:29:04,9514,28,,0,0,9.2630
47141981,16:29:48,16:29:48,4647,29,,0,0,9.4486
47142105,15:25:05,15:25:05,8577,1,,0,0,0.0468
47142105,15:25:56,15:25:56,10152,2,,0,0,0.4653
47142105,15:26:56,15:26:56,7402,3,,0,0,0.9543
47142105,15:27:41,15:27:41,7401,4,,0,0,1.3288
47142105,15:28:16,15:28:16,6424,5,,0,0,1.6144
47142105,15:28:53,15:28:53,8053,6,,0,0,1.9227
47142105,15:29:52,15:29:52,4745,7,,0,0,2.1491
47142105,15:30:51,15:30:51,7613,8,,0,0,2.3708
47142105,15:31:09,15:31:09,9120,9,,0,0,2.4540
47142105,15:31:49,15:31:49,8151,10,,0,0,2.6827
47142105,15:33:05,15:33:05,2901,11,,0,0,3.1149
47142105,15:34:02,15:34:02,2857,12,,0,0,3.4392
47142105,15:36:18,15:36:18,5856,13,,0,0,4.2044
47142105,15:38:00,15:38:00,14151,14,,0,0,4.7612
47142496,15:09:51,15:09:51,2851,1,,0,0,
47142496,15:11:15,15:11:15,572,2,,0,0,0.4711
47142496,15:11:52,15:11:52,2417,3,,0,0,0.6830
47142496,15:13:03,15:13:03,4565,4,,0,0,1.0839
47142496,15:14:31,15:14:31,5615,5,,0,0,1.5767
47142496,15:15:18,15:15:18,8567,6,,0,0,1.8420
47142496,15:15:53,15:15:53,398,7,,0,0,2.0389
47142496,15:16:49,15:16:49,10124,8,,0,0,2.2659
47142496,15:18:35,15:18:35,2000,9,,0,0,2.7097
47142496,15:19:53,15:19:53,2421,10,,0,0,3.0384
47142496,15:22:45,15:22:45,3759,11,,0,0,3.5657
47142496,15:24:15,15:24:15,7309,12,,0,0,3.8425
47142496,15:25:50,15:25:50,2576,13,,0,0,4.1335
47142496,15:26:41,15:26:41,2357,14,,0,0,4.3969
47142496,15:27:20,15:27:20,8927,15,,0,0,4.6218
47142496,15:28:17,15:28:17,5017,16,,0,0,4.9505
47142496,15:29:07,15:29:07,6651,17,,0,0,5.2412
47142496,15:30:26,15:30:26,3234,18,,0,0,5.6961
47142496,15:31:17,15:31:17,2172,19,,0,0,5.9901
47142496,15:31:52,15:31:52,7918,20,,0,0,6.1908
47142496,15:32:36,15:32:36,1504,21,,0,0,6.4386
47142496,15:33:38,15:33:38,6376,22,,0,0,6.8249
47142496,15:34:36,15:34:36,10036,23,,0,0,7.1834
47142496,15:35:31,15:35:31,9986,24,,0,0,7.5279
47142496,15:36:15,15:36:15,1089,25,,0,0,7.8020
47142496,15:36:52,15:36:52,5471,26,,0,0,8.0336
47142496,15:38:06,15:38:06,14567,27,,0,0,8.4397
47142496,15:38:47,15:38:47,5850,28,,0,0,8.6754
47142496,15:39:15,15:39:15,5968,29,,0,0,8.8346
47142496,15:39:56,15:39:56,5253,30,,0,0,9.0722
47142496,15:40:35,15:40:35,5502,31,,0,0,9.2931
47142496,15:41:06,15:41:06,4340,32,,0,0,9.4722
47142496,15:41:54,15:41:54,3199,33,,0,0,9.7472
47142496,15:42:51,15:42:51,7553,34,,0,0,10.0719
47142496,15:43:48,15:43:48,7083,35,,0,0,10.3988
47142496,15:44:23,15:44:23,3120,36,,0,0,10.6177
47142496,15:44:54,15:44:54,3843,37,,0,0,10.8144
47142496,15:45:37,15:45:37,2873,38,,0,0,11.0807
47142496,15:46:31,15:46:31,23948,39,,0,0,11.4157
47142496,15:48:10,15:48:10,4558,40,,0,0,12.0038
47142496,15:49:22,15:49:22,5626,41,,0,0,12.3867
47142496,15:51:00,15:51:00,14311,42,,0,0,12.8925
47144000,14:54:33,14:54:33,1986,1,,0,0,
47144000,14:57:33,14:57:33,8310,2,,0,0,0.5414
47144000,14:58:58,14:58:58,1453,3,,0,0,0.7971
47144000,15:00:50,15:00:50,1401,4,,0,0,1.1333
47144000,15:02:28,15:02:28,749,5,,0,0,1.5329
47144000,15:03:31,15:03:31,6829,6,,0,0,1.8021
47144000,15:04:20,15:04:20,2717,7,,0,0,2.0116
47144000,15:05:36,15:05:36,1803,8,,0,0,2.3331
47144000,15:06:44,15:06:44,1781,9,,0,0,2.6210
47144000,15:08:16,15:08:16,3970,10,,0,0,3.0102
47144000,15:08:51,15:08:51,9280,11,,0,0,3.1605
47144000,15:09:48,15:09:48,2096,12,,0,0,3.4004
47144000,15:10:51,15:10:51,7775,13,,0,0,3.6828
47144000,15:11:35,15:11:35,6820,14,,0,0,3.8790
47144000,15:12:35,15:12:35,2517,15,,0,0,4.1460
47144000,15:13:15,15:13:15,8750,16,,0,0,4.3269
47144000,15:13:41,15:13:41,4046,17,,0,0,4.4427
47144000,15:14:15,15:14:15,7449,18,,0,0,4.5968
47144000,15:15:01,15:15:01,9831,19,,0,0,4.8043
47144000,15:15:47,15:15:47,6315,20,,0,0,5.0107
47144000,15:16:48,15:16:48,9165,21,,0,0,5.3368
47144000,15:17:33,15:17:33,5235,22,,0,0,5.6103
47144000,15:18:03,15:18:03,7331,23,,0,0,5.7969
47144000,15:18:32,15:18:32,5208,24,,0,0,5.9791
47144000,15:20:01,15:20:01,14797,25,,0,0,6.5205
47144000,15:22:00,15:22:00,14734,26,,0,0,7.2282
47144202,14:54:11,14:54:11,8883,1,,0,0,
47144202,14:55:34,14:55:34,5429,2,,0,0,0.3449
47144202,14:56:16,14:56:16,7172,3,,0,0,0.5176
47144202,14:56:53,14:56:53,10083,4,,0,0,0.6699
47144202,14:58:07,14:58:07,10377,5,,0,0,0.9746
47144202,14:58:48,14:58:48,3238,6,,0,0,1.2046
47144202,14:59:37,14:59:37,5603,7,,0,0,1.4776
47144202,15:00:17,15:00:17,2334,8,,0,0,1.6997
47144202,15:02:54,15:02:54,7722,9,,0,0,2.5639
47144202,15:03:52,15:03:52,6705,10,,0,0,2.7543
47144202,15:04:52,15:04:52,9608,11,,0,0,2.9482
47144202,15:05:56,15:05:56,4579,12,,0,0,3.2998
47144202,15:06:40,15:06:40,2560,13,,0,0,3.5579
47144202,15:07:23,15:07:23,8659,14,,0,0,3.8143
47144202,15:08:04,15:08:04,9041,15,,0,0,4.0559
47144202,15:08:34,15:08:34,6545,16,,0,0,4.2333
47144202,15:09:38,15:09:38,1970,17,,0,0,4.6093
47144202,15:10:53,15:10:53,3056,18,,0,0,5.0508
47144202,15:11:47,15:11:47,3332,19,,0,0,5.4164
47144202,15:12:18,15:12:18,6627,20,,0,0,5.6416
47144202,15:12:59,15:12:59,6641,21,,0,0,5.9344
47144202,15:13:55,15:13:55,8809,22,,0,0,6.3367
47144202,15:14:35,15:14:35,4319,23,,0,0,6.5828
47144202,15:15:21,15:15:21,7127,24,,0,0,6.8705
47144202,15:15:56,15:15:56,3664,25,,0,0,7.0869
47144202,15:16:56,15:16:56,5359,26,,0,0,7.4609
47144202,15:17:29,15:17:29,5826,27,,0,0,7.6702
47144202,15:18:00,15:18:00,1680,28,,0,0,7.8410
47144305,15:16:26,15:16:26,6261,1,,0,0,0.4407
47144305,15:17:14,15:17:14,9804,2,,0,0,0.6896
47144305,15:19:14,15:19:14,3115,3,,0,0,1.3073
47144305,15:20:56,15:20:56,7561,4,,0,0,1.8600
47144305,15:21:34,15:21:34,8512,5,,0,0,2.0687
47144305,15:22:06,15:22:06,8816,6,,0,0,2.2426
47144305,15:23:11,15:23:11,1009,7,,0,0,2.5958
47144305,15:23:53,15:23:53,4727,8,,0,0,2.8252
47144305,15:24:40,15:24:40,3938,9,,0,0,3.0800
47144305,15:26:46,15:26:46,4574,10,,0,0,3.7633
47144305,15:27:53,15:27:53,9979,11,,0,0,4.1266
47144305,15:29:07,15:29:07,14956,12,,0,0,4.4589
47144305,15:29:31,15:29:31,9899,13,,0,0,4.5748
47144305,15:30:18,15:30:18,1306,14,,0,0,4.7953
47144305,15:31:01,15:31:01,8241,15,,0,0,4.9965
47144305,15:31:52,15:31:52,3241,16,,0,0,5.2347
47144305,15:32:25,15:32:25,1941,17,,0,0,5.3917
47144305,15:34:00,15:34:00,24783,18,,0,0,5.8205
47144326,15:20:00,15:20:00,14828,1,,0,0,
47144326,15:23:11,15:23:11,5798,2,,0,0,1.0539
47144326,15:24:43,15:24:43,1586,3,,0,0,1.3940
47144326,15:25:52,15:25:52,4590,4,,0,0,1.6501
47144326,15:26:08,15:26:08,9682,5,,0,0,1.7361
47144326,15:26:52,15:26:52,4909,6,,0,0,2.0512
47144326,15:27:28,15:27:28,10178,7,,0,0,2.3060
47144326,15:27:58,15:27:58,9478,8,,0,0,2.5226
47144326,15:28:27,15:28:27,3736,9,,0,0,2.7292
47144326,15:28:53,15:28:53,7579,10,,0,0,2.9155
47144326,15:29:54,15:29:54,1984,11,,0,0,3.3498
47144326,15:30:53,15:30:53,4938,12,,0,0,3.7687
47144326,15:32:02,15:32:02,2768,13,,0,0,4.0694
47144326,15:33:00,15:33:00,2974,14,,0,0,4.3351
47144326,15:35:08,15:35:08,15370,15,,0,0,4.9143
47144326,15:36:50,15:36:50,6896,16,,0,0,5.3777
47144326,15:37:52,15:37:52,270,17,,0,0,5.6605
47144326,15:39:26,15:39:26,6261,18,,0,0,6.1249
47144326,15:40:14,15:40:14,9804,19,,0,0,6.3738
47144326,15:42:11,15:42:11,3115,20,,0,0,6.9916
47144326,15:43:30,15:43:30,7561,21,,0,0,7.5442
47144326,15:44:00,15:44:00,8512,22,,0,0,7.7530
47144326,15:44:25,15:44:25,8816,23,,0,0,7.9269
47144326,15:45:15,15:45:15,1009,24,,0,0,8.2801
47144326,15:45:48,15:45:48,4727,25,,0,0,8.5095
47144326,15:46:24,15:46:24,3938,26,,0,0,8.7643
47144326,15:48:02,15:48:02,4574,27,,0,0,9.4476
47144326,15:48:54,15:48:54,9979,28,,0,0,9.8108
47144326,15:50:18,15:50:18,14956,29,,0,0,10.1431
47144326,15:50:47,15:50:47,9899,30,,0,0,10.2591
47144326,15:51:42,15:51:42,1306,31,,0,0,10.4796
47144326,15:52:32,15:52:32,8241,32,,0,0,10.6807
47144326,15:53:31,15:53:31,3241,33,,0,0,10.9190
47144326,15:54:10,15:54:10,1941,34,,0,0,11.0760
47144326,15:56:00,15:56:00,24783,35,,0,0,11.5047
47144438,15:01:26,15:01:26,6261,1,,0,0,0.4407
47144438,15:02:14,15:02:14,9804,2,,0,0,0.6896
47144438,15:04:14,15:04:14,3115,3,,0,0,1.3073
47144438,15:05:56,15:05:56,7561,4,,0,0,1.8600
47144438,15:06:34,15:06:34,8512,5,,0,0,2.0687
47144438,15:07:06,15:07:06,8816,6,,0,0,2.2426
47144438,15:08:11,15:08:11,1009,7,,0,0,2.5958
47144438,15:08:53,15:08:53,4727,8,,0,0,2.8252
47144438,15:09:40,15:09:40,3938,9,,0,0,3.0800
47144438,15:11:46,15:11:46,4574,10,,0,0,3.7633
47144438,15:12:53,15:12:53,9979,11,,0,0,4.1266
47144438,15:14:07,15:14:07,14956,12,,0,0,4.4589
47144438,15:14:31,15:14:31,9899,13,,0,0,4.5748
47144438,15:15:18,15:15:18,1306,14,,0,0,4.7953
47144438,15:16:01,15:16:01,8241,15,,0,0,4.9965
47144438,15:16:52,15:16:52,3241,16,,0,0,5.2347
47144438,15:17:25,15:17:25,1941,17,,0,0,5.3917
47144438,15:19:00,15:19:00,24783,18,,0,0,5.8205
47144472,14:56:26,14:56:26,6261,1,,0,0,0.4407
47144472,14:57:14,14:57:14,9804,2,,0,0,0.6896
47144472,14:59:14,14:59:14,3115,3,,0,0,1.3073
47144472,15:00:56,15:00:56,7561,4,,0,0,1.8600
47144472,15:01:34,15:01:34,8512,5,,0,0,2.0687
47144472,15:02:06,15:02:06,8816,6,,0,0,2.2426
47144472,15:03:11,15:03:11,1009,7,,0,0,2.5958
47144472,15:03:53,15:03:53,4727,8,,0,0,2.8252
