trip_headsign,service_id,direction_id,block_id,route_id,shape_id,wheelchair_accessible,direction_name,trip_id
Oshawa Station,Saturday_merged_999978,1,a_64032_Timetable_-_2024-02,902,100.0.1952649603_Timetable_-_2024-02,1,Westbound,715__64032_Timetable_-_2024-02
Bowmanville,Saturday_merged_999978,0,a_64005_Timetable_-_2024-02,902,100.0.1952649604_Timetable_-_2024-02,1,Eastbound,716__64005_Timetable_-_2024-02
Oshawa Station,Saturday_merged_999978,1,a_64018_Timetable_-_2024-02,902,100.0.1952649601_Timetable_-_2024-02,1,Westbound,717__64018_Timetable_-_2024-02
Bowmanville,Saturday_merged_999978,0,a_64002_Timetable_-_2024-02,902,100.0.1952649604_Timetable_-_2024-02,1,Eastbound,718__64002_Timetable_-_2024-02
Oshawa Station,Saturday_merged_999978,1,a_64005_Timetable_-_2024-02,902,100.0.1952649601_Timetable_-_2024-02,1,Westbound,719__64005_Timetable_-_2024-02
Pickering Parkway Terminal,Weekday_merged_999976,1,a_2047_Timetable_-_2024-02,112,100.0.1952651144_Timetable_-_2024-02,1,Southbound,71__2047_Timetable_-_2024-02
Bowmanville,Saturday_merged_999978,0,a_64032_Timetable_-_2024-02,902,100.0.1952649604_Timetable_-_2024-02,1,Eastbound,720__64032_Timetable_-_2024-02
Oshawa Station,Saturday_merged_999978,1,a_64002_Timetable_-_2024-02,902,100.0.1952649601_Timetable_-_2024-02,1,Westbound,721__64002_Timetable_-_2024-02
Bowmanville,Saturday_merged_999978,0,a_64018_Timetable_-_2024-02,902,100.0.1952649604_Timetable_-_2024-02,1,Eastbound,722__64018_Timetable_-_2024-02
Oshawa Station,Saturday_merged_999978,1,a_64032_Timetable_-_2024-02,902,100.0.1952649601_Timetable_-_2024-02,1,Westbound,723__64032_Timetable_-_2024-02
Bowmanville,Saturday_merged_999978,0,a_64005_Timetable_-_2024-02,902,100.0.1952649604_Timetable_-_2024-02,1,Eastbound,724__64005_Timetable_-_2024-02
Oshawa Station,Saturday_merged_999978,1,a_64018_Timetable_-_2024-02,902,100.0.1952649601_Timetable_-_2024-02,1,Westbound,725__64018_Timetable_-_2024-02
Bowmanville,Saturday_merged_999978,0,a_64002_Timetable_-_2024-02,902,100.0.1952649604_Timetable_-_2024-02,1,Eastbound,726__64002_Timetable_-_2024-02
Oshawa Station,Saturday_merged_999978,1,a_64005_Timetable_-_2024-02,902,100.0.1952649601_Timetable_-_2024-02,1,Westbound,727__64005_Timetable_-_2024-02
Bowmanville,Saturday_merged_999978,0,a_64032_Timetable_-_2024-02,902,100.0.1952649604_Timetable_-_2024-02,1,Eastbound,728__64032_Timetable_-_2024-02
Bowmanville,Saturday_merged_999978,0,a_64018_Timetable_-_2024-02,902,100.0.1952649604_Timetable_-_2024-02,1,Eastbound,729__64018_Timetable_-_2024-02
C - Taunton,Weekday_merged_999976,0,a_2033_Timetable_-_2024-02,112,100.0.1952651143_Timetable_-_2024-02,1,Northbound,72__2033_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64031_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,730__64031_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_62012_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,731__62012_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64017_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,732__64017_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64019_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,733__64019_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64035_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,734__64035_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64031_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,735__64031_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_62012_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,736__62012_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64025_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,737__64025_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64017_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,738__64017_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_62012_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,739__62012_Timetable_-_2024-02
Pickering Parkway Terminal,Weekday_merged_999976,1,a_2033_Timetable_-_2024-02,112,100.0.1952651144_Timetable_-_2024-02,1,Southbound,73__2033_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_64019_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,740__64019_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64027_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,741__64027_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64035_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,742__64035_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64019_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,743__64019_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_64031_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,744__64031_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64015_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,745__64015_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64025_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,746__64025_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64031_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,747__64031_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_64017_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,748__64017_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64035_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,749__64035_Timetable_-_2024-02
C - Taunton,Weekday_merged_999976,0,a_2047_Timetable_-_2024-02,112,100.0.1952651143_Timetable_-_2024-02,1,Northbound,74__2047_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64027_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,750__64027_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64017_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,751__64017_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_62012_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,752__62012_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64019_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,753__64019_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64015_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,754__64015_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_62012_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,755__62012_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_64025_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,756__64025_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64031_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,757__64031_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64035_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,758__64035_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64025_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,759__64025_Timetable_-_2024-02
C - Taunton,Weekday_merged_999976,0,a_2033_Timetable_-_2024-02,112,100.0.1952651143_Timetable_-_2024-02,1,Northbound,75__2033_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_64027_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,760__64027_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64017_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,761__64017_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64019_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,762__64019_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64027_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,763__64027_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_62007_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,764__62007_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64015_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,765__64015_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64031_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,766__64031_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_62007_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,767__62007_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_62012_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,768__62012_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64035_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,769__64035_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64017_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,770__64017_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_62012_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,771__62012_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_64025_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,772__64025_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64019_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,773__64019_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64015_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,774__64015_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64025_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,775__64025_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_64027_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,776__64027_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64031_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,777__64031_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64035_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,778__64035_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64027_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,779__64027_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_62007_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,780__62007_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64017_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,781__64017_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64019_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,782__64019_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_62007_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,783__62007_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_62012_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,784__62012_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64015_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,785__64015_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64031_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,786__64031_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_64025_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,787__64025_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_62012_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,788__62012_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64035_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,789__64035_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64017_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,790__64017_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_64027_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,791__64027_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64025_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,792__64025_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64019_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,793__64019_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64015_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,794__64015_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_62007_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,795__62007_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64027_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,796__64027_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64031_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,797__64031_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64035_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,798__64035_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_62012_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,799__62012_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_62007_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,800__62007_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64017_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,801__64017_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64019_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,802__64019_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_64025_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,803__64025_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_62012_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,804__62012_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64015_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,805__64015_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64031_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,806__64031_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_64027_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,807__64027_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64025_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,808__64025_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64035_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,809__64035_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64017_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,810__64017_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_62007_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,811__62007_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64027_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,812__64027_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64019_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,813__64019_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64015_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,814__64015_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_62012_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,815__62012_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_62007_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,816__62007_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64031_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,817__64031_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64035_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,818__64035_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_62012_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,819__62012_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_64025_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,820__64025_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64017_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,821__64017_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64019_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,822__64019_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64025_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,823__64025_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_64027_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,824__64027_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64015_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,825__64015_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64031_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,826__64031_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64027_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,827__64027_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_62007_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,828__62007_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64035_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,829__64035_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64017_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,830__64017_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_62007_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,831__62007_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_62012_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,832__62012_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64019_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,833__64019_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64015_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,834__64015_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_62012_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,835__62012_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_64025_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,836__64025_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64031_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,837__64031_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64035_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,838__64035_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64025_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,839__64025_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,0,a_4017_Timetable_-_2024-02,403,100.0.1046829277_Timetable_-_2024-02,1,Northbound,83__4017_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_64027_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,840__64027_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64017_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,841__64017_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64019_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,842__64019_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64027_Timetable_-_2024-02,900,100.0.1952650224_Timetable_-_2024-02,1,Eastbound,843__64027_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_62007_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,844__62007_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64015_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,845__64015_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64031_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,846__64031_Timetable_-_2024-02
B - Pickering Parkway Terminal,Saturday_merged_999978,1,a_62012_Timetable_-_2024-02,900,100.0.1952650223_Timetable_-_2024-02,1,Westbound,847__62012_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64025_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,848__64025_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64017_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,849__64017_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,0,a_4067_Timetable_-_2024-02,403,100.0.1046829277_Timetable_-_2024-02,1,Northbound,84__4067_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64031_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,850__64031_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64015_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,851__64015_Timetable_-_2024-02
Scarborough,Saturday_merged_999978,1,a_64017_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,852__64017_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64025_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,853__64025_Timetable_-_2024-02
Oshawa,Saturday_merged_999978,0,a_64031_Timetable_-_2024-02,900,100.0.1952650222_Timetable_-_2024-02,1,Eastbound,854__64031_Timetable_-_2024-02
Scarborough,All Days_merged_999974,1,a_94905_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,855__94905_Timetable_-_2024-02
Scarborough,All Days_merged_999974,1,a_94907_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,856__94907_Timetable_-_2024-02
B - Courtice,Weekday_merged_999976,0,a_4005_Timetable_-_2024-02,902,100.0.19526496014_Timetable_-_2024-02,1,Eastbound,857__4005_Timetable_-_2024-02
B - Courtice,Weekday_merged_999976,0,a_4006_Timetable_-_2024-02,902,100.0.19526496014_Timetable_-_2024-02,1,Eastbound,858__4006_Timetable_-_2024-02
B - Courtice,Saturday_merged_999978,0,a_64024_Timetable_-_2024-02,902,100.0.19526496012_Timetable_-_2024-02,1,Eastbound,859__64024_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,0,a_4001_Timetable_-_2024-02,403,100.0.1046829277_Timetable_-_2024-02,1,Northbound,85__4001_Timetable_-_2024-02
B - Courtice,Saturday_merged_999978,0,a_64004_Timetable_-_2024-02,902,100.0.19526496012_Timetable_-_2024-02,1,Eastbound,860__64004_Timetable_-_2024-02
B - Courtice,Saturday_merged_999978,0,a_64003_Timetable_-_2024-02,902,100.0.19526496012_Timetable_-_2024-02,1,Eastbound,861__64003_Timetable_-_2024-02
B - Courtice,Saturday_merged_999978,0,a_64009_Timetable_-_2024-02,902,100.0.19526496012_Timetable_-_2024-02,1,Eastbound,862__64009_Timetable_-_2024-02
B - Courtice,Saturday_merged_999978,0,a_64007_Timetable_-_2024-02,902,100.0.19526496012_Timetable_-_2024-02,1,Eastbound,863__64007_Timetable_-_2024-02
B - Courtice,Saturday_merged_999978,0,a_64030_Timetable_-_2024-02,902,100.0.19526496012_Timetable_-_2024-02,1,Eastbound,864__64030_Timetable_-_2024-02
B - Courtice,Saturday_merged_999978,0,a_64023_Timetable_-_2024-02,902,100.0.19526496012_Timetable_-_2024-02,1,Eastbound,865__64023_Timetable_-_2024-02
B - Courtice,Saturday_merged_999978,0,a_64026_Timetable_-_2024-02,902,100.0.19526496012_Timetable_-_2024-02,1,Eastbound,866__64026_Timetable_-_2024-02
B - Courtice,Saturday_merged_999978,0,a_64014_Timetable_-_2024-02,902,100.0.19526496012_Timetable_-_2024-02,1,Eastbound,867__64014_Timetable_-_2024-02
B - Courtice,Saturday_merged_999978,0,a_64024_Timetable_-_2024-02,902,100.0.19526496012_Timetable_-_2024-02,1,Eastbound,868__64024_Timetable_-_2024-02
B - Courtice,Saturday_merged_999978,0,a_64004_Timetable_-_2024-02,902,100.0.19526496012_Timetable_-_2024-02,1,Eastbound,869__64004_Timetable_-_2024-02
