service_id,date,exception_type
1-Sunday-1-23FALL-0000001,20231203,1
1-Sunday-1-23FALL-0000001,20231210,1
1-Sunday-1-23FALL-0000001,20231217,1
1-Sunday-1-23FALL-0000001,20231224,1
1-Weekday-1-23FALL-1111100,20231106,1
1-Weekday-1-23FALL-1111100,20231107,1
1-Weekday-1-23FALL-1111100,20231108,1
1-Weekday-1-23FALL-1111100,20231109,1
1-Weekday-1-23FALL-1111100,20231110,1
1-Weekday-1-23FALL-1111100,20231113,1
1-Weekday-1-23FALL-1111100,20231114,1
1-Weekday-1-23FALL-1111100,20231115,1
1-Weekday-1-23FALL-1111100,20231116,1
1-Weekday-1-23FALL-1111100,20231117,1
1-Weekday-1-23FALL-1111100,20231120,1
1-Weekday-1-23FALL-1111100,20231121,1
1-Weekday-1-23FALL-1111100,20231122,1
1-Weekday-1-23FALL-1111100,20231123,1
1-Weekday-1-23FALL-1111100,20231124,1
1-Weekday-1-23FALL-1111100,20231127,1
1-Weekday-1-23FALL-1111100,20231128,1
1-Weekday-1-23FALL-1111100,20231129,1
1-Weekday-1-23FALL-1111100,20231130,1
1-Weekday-1-23FALL-1111100,20231201,1
1-Weekday-1-23FALL-1111100,20231204,1
1-Weekday-1-23FALL-1111100,20231205,1
1-Weekday-1-23FALL-1111100,20231206,1
1-Weekday-1-23FALL-1111100,20231207,1
1-Weekday-1-23FALL-1111100,20231208,1
1-Weekday-1-23FALL-1111100,20231211,1
1-Weekday-1-23FALL-1111100,20231212,1
1-Weekday-1-23FALL-1111100,20231213,1
1-Weekday-1-23FALL-1111100,20231214,1
1-Weekday-1-23FALL-1111100,20231215,1
1-Weekday-1-23FALL-1111100,20231218,1
1-Weekday-1-23FALL-1111100,20231219,1
1-Weekday-1-23FALL-1111100,20231220,1
1-Weekday-1-23FALL-1111100,20231221,1
1-Weekday-1-23FALL-1111100,20231222,1
201-Saturday-1-23FALL-0000010,20231111,1
201-Saturday-1-23FALL-0000010,20231118,1
201-Saturday-1-23FALL-0000010,20231125,1
201-Saturday-1-23FALL-0000010,20231202,1
201-Saturday-1-23FALL-0000010,20231209,1
201-Saturday-1-23FALL-0000010,20231216,1
201-Saturday-1-23FALL-0000010,20231223,1
201-Sunday-1-23FALL-0000001,20231112,1
201-Sunday-1-23FALL-0000001,20231119,1
201-Sunday-1-23FALL-0000001,20231126,1
201-Sunday-1-23FALL-0000001,20231203,1
201-Sunday-1-23FALL-0000001,20231210,1
201-Sunday-1-23FALL-0000001,20231217,1
201-Sunday-1-23FALL-0000001,20231224,1
201-Weekday-1-23FALL-1111100,20231106,1
201-Weekday-1-23FALL-1111100,20231107,1
201-Weekday-1-23FALL-1111100,20231108,1
