route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
61,26JA05-CPBlock-Sunday-13,29233044,61 N Mavis To Sheridan College,,0,2743282,610210,1,1
61,26JA05-CPBlock-Sunday-13,29233045,61 N Mavis To Sheridan College,,0,2743282,610210,1,1
61,26JA05-CPBlock-Sunday-13,29233046,61 N Mavis To Sheridan College,,0,2743282,610210,1,1
61,26JA05-CPBlock-Sunday-13,29233047,61 N Mavis To Sheridan College,,0,2743282,610210,1,1
61,26JA05-CPBlock-Sunday-13,29233048,61 N Mavis To Sheridan College,,0,2743282,610210,1,1
61,26JA05-CPBlock-Sunday-13,29233049,61 N Mavis To Sheridan College,,0,2743282,610210,1,1
61,26JA05-CPBlock-Sunday-13,29233050,61 N Mavis To Sheridan College,,0,2743282,610210,1,1
61,26JA05-CPBlock-Sunday-13,29233051,61 N Mavis To Sheridan College,,0,2743282,610210,1,1
61,26JA05-CPBlock-Sunday-13,29233052,61 N Mavis To Sheridan College,,0,2743282,610210,1,1
61,26JA05-CPBlock-Sunday-13,29233053,61 S Mavis To City Centre,,1,2743282,610211,1,1
61,26JA05-CPBlock-Sunday-13,29233054,61 S Mavis To City Centre,,1,2743282,610211,1,1
61,26JA05-CPBlock-Sunday-13,29233055,61 S Mavis To City Centre,,1,2743282,610211,1,1
61,26JA05-CPBlock-Sunday-13,29233056,61 S Mavis To City Centre,,1,2743282,610211,1,1
61,26JA05-CPBlock-Sunday-13,29233057,61 S Mavis To City Centre,,1,2743282,610211,1,1
61,26JA05-CPBlock-Sunday-13,29233058,61 S Mavis To City Centre,,1,2743282,610211,1,1
61,26JA05-CPBlock-Sunday-13,29233059,61 S Mavis To City Centre,,1,2743282,610211,1,1
61,26JA05-CPBlock-Sunday-13,29233060,61 S Mavis To City Centre,,1,2743282,610211,1,1
61,26JA05-CPBlock-Sunday-13,29233061,61 S Mavis To City Centre,,1,2743282,610211,1,1
61,26JA05-CPBlock-Sunday-13,29233062,61 S Mavis To City Centre,,1,2743282,610211,1,1
61,26JA05-CPBlock-Sunday-13,29233063,61 N Mavis To Sheridan College,,0,2743282,610210,1,1
61,26JA05-CPBlock-Sunday-13,29233064,61 N Mavis To Sheridan College,,0,2743310,610210,1,1
61,26JA05-CPBlock-Sunday-13,29233065,61 S Mavis To City Centre,,1,2743310,610211,1,1
61,26JA05-CPBlock-Sunday-13,29233066,61 N Mavis To Sheridan College,,0,2743246,610210,1,1
61,26JA05-CPBlock-Sunday-13,29233067,61 S Mavis To City Centre,,1,2743246,610211,1,1
61,26JA05-CPBlock-Sunday-13,29233068,61 N Mavis To Sheridan College,,0,2743285,610210,1,1
61,26JA05-CPBlock-Sunday-13,29233069,61 S Mavis To City Centre,,1,2743285,610211,1,1
61,26JA05-CPBlock-Sunday-13,29233070,61 N Mavis To Sheridan College,,0,2743248,610210,1,1
61,26JA05-CPBlock-Sunday-13,29233071,61 S Mavis To City Centre,,1,2743248,610211,1,1
66,26JA05-CPBlock-Sunday-13,29233072,66 S Mclaughlin To City Centre,,1,2743217,660071,1,1
66,26JA05-CPBlock-Sunday-13,29233073,66 N Mclaughlin To Sheridan College,,0,2743217,660074,1,1
61,26JA05-CPBlock-Sunday-13,29233074,61 N Mavis To Sheridan College,,0,2743282,610210,1,1
61,26JA05-CPBlock-Sunday-13,29233075,61 N Mavis To Sheridan College,,0,2743227,610210,1,1
61,26JA05-CPBlock-Sunday-13,29233076,61 S Mavis To City Centre,,1,2743227,610211,1,1
66,26JA05-CPBlock-Sunday-13,29233077,66 S Mclaughlin To City Centre,,1,2743283,660071,1,1
66,26JA05-CPBlock-Sunday-13,29233078,66 N Mclaughlin To Sheridan College,,0,2743283,660074,1,1
4,26JA05-CPBlock-Sunday-13,29233079,4 E North Service Road To Sherway Gardens,,0,2743218,40198,1,1
4,26JA05-CPBlock-Sunday-13,29233080,4 E North Service Road To Sherway Gardens,,0,2743219,40198,1,1
4,26JA05-CPBlock-Sunday-13,29233081,4 E North Service Road To Sherway Gardens,,0,2743220,40198,1,1
4,26JA05-CPBlock-Sunday-13,29233082,4 E North Service Road To Sherway Gardens,,0,2743218,40198,1,1
4,26JA05-CPBlock-Sunday-13,29233083,4 E North Service Road To Sherway Gardens,,0,2743219,40198,1,1
4,26JA05-CPBlock-Sunday-13,29233084,4 E North Service Road To Sherway Gardens,,0,2743220,40198,1,1
4,26JA05-CPBlock-Sunday-13,29233085,4 E North Service Road To Sherway Gardens,,0,2743218,40198,1,1
4,26JA05-CPBlock-Sunday-13,29233086,4 E North Service Road To Sherway Gardens,,0,2743219,40198,1,1
4,26JA05-CPBlock-Sunday-13,29233087,4 E North Service Road To Sherway Gardens,,0,2743220,40198,1,1
4,26JA05-CPBlock-Sunday-13,29233088,4 E North Service Road To Sherway Gardens,,0,2743218,40198,1,1
4,26JA05-CPBlock-Sunday-13,29233089,4 E North Service Road To Sherway Gardens,,0,2743219,40198,1,1
4,26JA05-CPBlock-Sunday-13,29233090,4 E North Service Road To Sherway Gardens,,0,2743220,40198,1,1
4,26JA05-CPBlock-Sunday-13,29233091,4 E North Service Road To Sherway Gardens,,0,2743218,40198,1,1
4,26JA05-CPBlock-Sunday-13,29233092,4 E North Service Road To Sherway Gardens,,0,2743219,40198,1,1
4,26JA05-CPBlock-Sunday-13,29233093,4 E North Service Road To Sherway Gardens,,0,2743220,40198,1,1
4,26JA05-CPBlock-Sunday-13,29233094,4 E North Service Road To Sherway Gardens,,0,2743218,40198,1,1
4,26JA05-CPBlock-Sunday-13,29233095,4 E North Service Road To Sherway Gardens,,0,2743219,40198,1,1
4,26JA05-CPBlock-Sunday-13,29233096,4 W North Service Road To Cooksville Go,,1,2743218,40189,1,1
4,26JA05-CPBlock-Sunday-13,29233097,4 W North Service Road To Cooksville Go,,1,2743219,40189,1,1
4,26JA05-CPBlock-Sunday-13,29233098,4 W North Service Road To Cooksville Go,,1,2743218,40196,1,1
4,26JA05-CPBlock-Sunday-13,29233099,4 W North Service Road To Cooksville Go,,1,2743219,40196,1,1
4,26JA05-CPBlock-Sunday-13,29233100,4 W North Service Road To Cooksville Go,,1,2743220,40196,1,1
4,26JA05-CPBlock-Sunday-13,29233101,4 W North Service Road To Cooksville Go,,1,2743218,40196,1,1
4,26JA05-CPBlock-Sunday-13,29233102,4 W North Service Road To Cooksville Go,,1,2743219,40196,1,1
4,26JA05-CPBlock-Sunday-13,29233103,4 W North Service Road To Cooksville Go,,1,2743220,40196,1,1
4,26JA05-CPBlock-Sunday-13,29233104,4 W North Service Road To Cooksville Go,,1,2743218,40196,1,1
4,26JA05-CPBlock-Sunday-13,29233105,4 W North Service Road To Cooksville Go,,1,2743219,40196,1,1
4,26JA05-CPBlock-Sunday-13,29233106,4 W North Service Road To Cooksville Go,,1,2743220,40196,1,1
4,26JA05-CPBlock-Sunday-13,29233107,4 W North Service Road To Cooksville Go,,1,2743218,40196,1,1
4,26JA05-CPBlock-Sunday-13,29233108,4 W North Service Road To Cooksville Go,,1,2743219,40196,1,1
4,26JA05-CPBlock-Sunday-13,29233109,4 W North Service Road To Cooksville Go,,1,2743220,40196,1,1
4,26JA05-CPBlock-Sunday-13,29233110,4 W North Service Road To Cooksville Go,,1,2743218,40196,1,1
4,26JA05-CPBlock-Sunday-13,29233111,4 W North Service Road To Cooksville Go,,1,2743219,40196,1,1
4,26JA05-CPBlock-Sunday-13,29233112,4 W North Service Road To Cooksville Go,,1,2743220,40196,1,1
4,26JA05-CPBlock-Sunday-13,29233113,4 W North Service Road To Cooksville Go,,1,2743218,40196,1,1
4,26JA05-CPBlock-Sunday-13,29233114,4 W North Service Road To Cooksville Go,,1,2743219,40196,1,1
13,26JA05-CPBlock-Sunday-13,29233115,13 N Glen Erin To Meadowvale,,0,2743221,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233116,13 N Glen Erin To Meadowvale,,0,2743222,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233117,13 N Glen Erin To Meadowvale,,0,2743223,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233118,13 N Glen Erin To Meadowvale,,0,2743221,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233119,13 N Glen Erin To Meadowvale,,0,2743222,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233120,13 N Glen Erin To Meadowvale,,0,2743223,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233121,13 N Glen Erin To Meadowvale,,0,2743221,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233122,13 N Glen Erin To Meadowvale,,0,2743222,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233123,13 N Glen Erin To Meadowvale,,0,2743223,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233124,13 N Glen Erin To Meadowvale,,0,2743221,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233125,13 N Glen Erin To Meadowvale,,0,2743222,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233126,13 N Glen Erin To Meadowvale,,0,2743223,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233127,13 N Glen Erin To Meadowvale,,0,2743221,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233128,13 N Glen Erin To Meadowvale,,0,2743222,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233129,13 N Glen Erin To Meadowvale,,0,2743223,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233130,13 N Glen Erin To Meadowvale,,0,2743221,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233131,13 N Glen Erin To Meadowvale,,0,2743222,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233132,13 N Glen Erin To Meadowvale,,0,2743223,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233133,13 N Glen Erin To Meadowvale,,0,2743221,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233134,13 N Glen Erin To Meadowvale,,0,2743222,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233135,13 N Glen Erin To Meadowvale,,0,2743223,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233136,13 N Glen Erin To Meadowvale,,0,2743221,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233137,13 N Glen Erin To Meadowvale,,0,2743222,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233138,13 N Glen Erin To Meadowvale,,0,2743223,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233139,13 N Glen Erin To Meadowvale,,0,2743221,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233140,13 N Glen Erin To Meadowvale,,0,2743223,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233141,13 N Glen Erin To Meadowvale,,0,2743221,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233142,13 N Glen Erin To Meadowvale,,0,2743223,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233143,13 N Glen Erin To Meadowvale,,0,2743221,130138,1,1
13,26JA05-CPBlock-Sunday-13,29233144,13 S Glen Erin To Clarkson Go,,1,2743221,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233145,13 S Glen Erin To Clarkson Go,,1,2743222,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233146,13 S Glen Erin To Clarkson Go,,1,2743223,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233147,13 S Glen Erin To Clarkson Go,,1,2743221,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233148,13 S Glen Erin To Clarkson Go,,1,2743222,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233149,13 S Glen Erin To Clarkson Go,,1,2743223,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233150,13 S Glen Erin To Clarkson Go,,1,2743221,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233151,13 S Glen Erin To Clarkson Go,,1,2743222,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233152,13 S Glen Erin To Clarkson Go,,1,2743223,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233153,13 S Glen Erin To Clarkson Go,,1,2743221,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233154,13 S Glen Erin To Clarkson Go,,1,2743222,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233155,13 S Glen Erin To Clarkson Go,,1,2743223,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233156,13 S Glen Erin To Clarkson Go,,1,2743221,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233157,13 S Glen Erin To Clarkson Go,,1,2743222,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233158,13 S Glen Erin To Clarkson Go,,1,2743223,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233159,13 S Glen Erin To Clarkson Go,,1,2743221,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233160,13 S Glen Erin To Clarkson Go,,1,2743222,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233161,13 S Glen Erin To Clarkson Go,,1,2743223,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233162,13 S Glen Erin To Clarkson Go,,1,2743221,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233163,13 S Glen Erin To Clarkson Go,,1,2743222,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233164,13 S Glen Erin To Clarkson Go,,1,2743223,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233165,13 S Glen Erin To Clarkson Go,,1,2743221,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233166,13 S Glen Erin To Clarkson Go,,1,2743222,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233167,13 S Glen Erin To Clarkson Go,,1,2743223,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233168,13 S Glen Erin To Clarkson Go,,1,2743221,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233169,13 S Glen Erin To Clarkson Go,,1,2743223,130139,1,1
13,26JA05-CPBlock-Sunday-13,29233170,13 S Glen Erin To Clarkson Go,,1,2743221,130139,1,1
29,26JA05-CPBlock-Sunday-13,29233171,29 N Park Royal To South Common,,0,2743224,290118,1,1
29,26JA05-CPBlock-Sunday-13,29233172,29 N Park Royal To South Common,,0,2743225,290118,1,1
29,26JA05-CPBlock-Sunday-13,29233173,29 N Park Royal To South Common,,0,2743224,290118,1,1
29,26JA05-CPBlock-Sunday-13,29233174,29 N Park Royal To South Common,,0,2743225,290118,1,1
29,26JA05-CPBlock-Sunday-13,29233175,29 N Park Royal To South Common,,0,2743224,290118,1,1
29,26JA05-CPBlock-Sunday-13,29233176,29 N Park Royal To South Common,,0,2743225,290118,1,1
29,26JA05-CPBlock-Sunday-13,29233177,29 N Park Royal To South Common,,0,2743224,290118,1,1
29,26JA05-CPBlock-Sunday-13,29233178,29 N Park Royal To South Common,,0,2743225,290118,1,1
29,26JA05-CPBlock-Sunday-13,29233179,29 N Park Royal To South Common,,0,2743224,290118,1,1
29,26JA05-CPBlock-Sunday-13,29233180,29 N Park Royal To South Common,,0,2743225,290118,1,1
29,26JA05-CPBlock-Sunday-13,29233181,29 N Park Royal To South Common,,0,2743224,290118,1,1
29,26JA05-CPBlock-Sunday-13,29233182,29 N Park Royal To South Common,,0,2743225,290118,1,1
29,26JA05-CPBlock-Sunday-13,29233183,29 N Park Royal To South Common,,0,2743224,290118,1,1
29,26JA05-CPBlock-Sunday-13,29233184,29 N Park Royal To South Common,,0,2743225,290118,1,1
29,26JA05-CPBlock-Sunday-13,29233185,29 N Park Royal To South Common,,0,2743224,290118,1,1
29,26JA05-CPBlock-Sunday-13,29233186,29 N Park Royal To South Common,,0,2743225,290118,1,1
29,26JA05-CPBlock-Sunday-13,29233187,29 N Park Royal To South Common,,0,2743224,290118,1,1
29,26JA05-CPBlock-Sunday-13,29233188,29 N Park Royal To South Common,,0,2743225,290118,1,1
29,26JA05-CPBlock-Sunday-13,29233189,29 N Park Royal To South Common,,0,2743224,290118,1,1
29,26JA05-CPBlock-Sunday-13,29233190,29 N Park Royal To South Common,,0,2743225,290118,1,1
29,26JA05-CPBlock-Sunday-13,29233191,29 N Park Royal To South Common,,0,2743224,290118,1,1
29,26JA05-CPBlock-Sunday-13,29233192,29 N Park Royal To South Common,,0,2743225,290118,1,1
29,26JA05-CPBlock-Sunday-13,29233193,29 N Park Royal To South Common,,0,2743224,290118,1,1
29,26JA05-CPBlock-Sunday-13,29233194,29 S Park Royal To Clarkson Go,,1,2743225,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233195,29 S Park Royal To Clarkson Go,,1,2743224,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233196,29 S Park Royal To Clarkson Go,,1,2743225,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233197,29 S Park Royal To Clarkson Go,,1,2743224,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233198,29 S Park Royal To Clarkson Go,,1,2743225,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233199,29 S Park Royal To Clarkson Go,,1,2743224,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233200,29 S Park Royal To Clarkson Go,,1,2743225,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233201,29 S Park Royal To Clarkson Go,,1,2743224,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233202,29 S Park Royal To Clarkson Go,,1,2743225,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233203,29 S Park Royal To Clarkson Go,,1,2743224,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233204,29 S Park Royal To Clarkson Go,,1,2743225,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233205,29 S Park Royal To Clarkson Go,,1,2743224,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233206,29 S Park Royal To Clarkson Go,,1,2743225,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233207,29 S Park Royal To Clarkson Go,,1,2743224,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233208,29 S Park Royal To Clarkson Go,,1,2743225,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233209,29 S Park Royal To Clarkson Go,,1,2743224,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233210,29 S Park Royal To Clarkson Go,,1,2743225,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233211,29 S Park Royal To Clarkson Go,,1,2743224,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233212,29 S Park Royal To Clarkson Go,,1,2743225,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233213,29 S Park Royal To Clarkson Go,,1,2743224,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233214,29 S Park Royal To Clarkson Go,,1,2743225,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233215,29 S Park Royal To Clarkson Go,,1,2743224,290117,1,1
29,26JA05-CPBlock-Sunday-13,29233216,29 S Park Royal To Clarkson Go,,1,2743225,290117,1,1
36,26JA05-CPBlock-Sunday-13,29233217,36 S Ridgeway To South Common,,1,2743324,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233218,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233219,36 S Ridgeway To South Common,,1,2743324,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233220,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233221,36 S Ridgeway To South Common,,1,2743324,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233222,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233223,36 S Ridgeway To South Common,,1,2743324,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233224,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233225,36 S Ridgeway To South Common,,1,2743324,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233226,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233227,36 S Ridgeway To South Common,,1,2743324,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233228,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233229,36 S Ridgeway To South Common,,1,2743324,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233230,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233231,36 S Ridgeway To South Common,,1,2743324,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233232,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233233,36 S Ridgeway To South Common,,1,2743328,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233234,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233235,36 S Ridgeway To South Common,,1,2743328,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233236,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233237,36 S Ridgeway To South Common,,1,2743328,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233238,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233239,36 S Ridgeway To South Common,,1,2743328,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233240,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233241,36 S Ridgeway To South Common,,1,2743328,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233242,36 S Ridgeway To South Common,,1,2743226,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233243,36 S Ridgeway To South Common,,1,2743328,360041,1,1
36,26JA05-CPBlock-Sunday-13,29233244,36 N Ridgeway To Winston Churchill Station,,0,2743324,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233245,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233246,36 N Ridgeway To Winston Churchill Station,,0,2743324,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233247,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233248,36 N Ridgeway To Winston Churchill Station,,0,2743324,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233249,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233250,36 N Ridgeway To Winston Churchill Station,,0,2743324,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233251,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233252,36 N Ridgeway To Winston Churchill Station,,0,2743324,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233253,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233254,36 N Ridgeway To Winston Churchill Station,,0,2743324,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233255,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233256,36 N Ridgeway To Winston Churchill Station,,0,2743324,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233257,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233258,36 N Ridgeway To Winston Churchill Station,,0,2743324,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233259,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233260,36 N Ridgeway To Winston Churchill Station,,0,2743328,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233261,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233262,36 N Ridgeway To Winston Churchill Station,,0,2743328,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233263,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233264,36 N Ridgeway To Winston Churchill Station,,0,2743328,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233265,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233266,36 N Ridgeway To Winston Churchill Station,,0,2743328,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233267,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233268,36 N Ridgeway To Winston Churchill Station,,0,2743328,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233269,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233270,36 N Ridgeway To Winston Churchill Station,,0,2743328,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233271,36 N Ridgeway To Winston Churchill Station,,0,2743226,360044,1,1
36,26JA05-CPBlock-Sunday-13,29233272,36 N Ridgeway To Winston Churchill Station,,0,2743328,360044,1,1
110,26JA05-CPBlock-Sunday-13,29233273,110 S Express University Exp,,1,2743230,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233274,110 S Express University Exp,,1,2743232,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233275,110 S Express University Exp,,1,2743230,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233276,110 S Express University Exp,,1,2743230,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233277,110 N Express University Exp,,0,2743232,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233278,110 S Express University Exp,,1,2743232,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233279,110 N Express University Exp,,0,2743230,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233280,110 S Express University Exp,,1,2743230,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233281,110 N Express University Exp,,0,2743230,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233282,110 S Express University Exp,,1,2743230,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233283,110 N Express University Exp,,0,2743232,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233284,110 N Express University Exp,,0,2743232,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233285,110 N Express University Exp,,0,2743230,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233286,110 S Express University Exp,,1,2743232,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233287,110 S Express University Exp,,1,2743232,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233288,110 N Express University Exp,,0,2743230,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233289,110 N Express University Exp,,0,2743232,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233290,110 S Express University Exp,,1,2743230,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233291,110 S Express University Exp,,1,2743232,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233292,110 S Express University Exp,,1,2743230,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233293,110 S Express University Exp,,1,2743230,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233294,110 N Express University Exp,,0,2743230,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233295,110 N Express University Exp,,0,2743230,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233296,110 N Express University Exp,,0,2743230,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233297,110 N Express University Exp,,0,2743232,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233298,110 N Express University Exp,,0,2743230,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233299,110 S Express University Exp,,1,2743230,1100149,1,1
110,26JA05-CPBlock-Sunday-13,29233300,110 N Express University Exp,,0,2743231,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233301,110 N Express University Exp,,0,2743231,1100150,1,1
110,26JA05-CPBlock-Sunday-13,29233302,110 S Express University Exp,,1,2743231,1100149,1,1
