stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1630,2448,GREENHILL at MOUNT ALBION,GREENHILL AV & MOUNT ALBION RD,43.2147,-79.795158,,,,,,0
1631,2494,GREENHILL at MOUNT ALBION,GREENHILL AV & MOUNT ALBION RD,43.214521,-79.794776,,,,,,0
1632,2494,GREENHILL at PUTTING,GREENHILL AV & PUTTING PLACE,43.210884,-79.791781,,,,,,0
1634,2492,GREENHILL at ST. STEVEN,GREENHILL AV & ST. STEVEN ST,43.209967,-79.779973,,,,,,0
1635,2492,GREENHILL at SUMMERCREST,GREENHILL AV & SUMMERCREST ST,43.210376,-79.778325,,,,,,0
1636,1454,GREENHILL at TASHA,GREENHILL AV & TASHA CT,43.215506,-79.774734,,,,,,0
1637,1454,GREENHILL at TOMMAR,GREENHILL AV & TOMMAR PL,43.213399,-79.775669,,,,,,0
1638,2448,GREENHILL at TORO,GREENHILL AV & TORO DR,43.211432,-79.792547,,,,,,0
1639,2831,GRENFELL at KENILWORTH,GRENFELL ST & KENILWORTH AV,43.254714,-79.803992,,,,,,0
1640,2831,GRENFELL at MARTIMAS,GRENFELL ST & MARTIMAS AV,43.255275,-79.806417,,,,,,0
1643,1433,HATT at BROCK,HATT ST & BROCK ST,43.269052,-79.970841,,,,,,0
1644,1431,HEAD STREET LOOP,HEAD ST & #1 (HEAD ST CUL DE SEC) LO,43.270517,-79.973576,,,,,,0
1645,1431,HEAD at MACNAB,HEAD ST & MACNAB ST,43.268762,-79.974532,,,,,,0
1646,2118,HEMPSTEAD at NEBO,HEMPSTEAD DR & NEBO RD,43.195517,-79.836155,,,,,,0
1647,2118,HEMPSTEAD opposite UNSWORTH,HEMPSTEAD DR & UNSWORTH DR OPP (#20),43.194818,-79.839564,,,,,,0
1648,2943,HERKIMER at BAY,HERKIMER ST & BAY ST,43.249953,-79.877395,,,,,,0
1649,2943,HERKIMER at CAROLINE,HERKIMER ST & CAROLINE ST S,43.250446,-79.879301,,,,,,0
1650,2943,HERKIMER at PARK,HERKIMER ST & PARK ST,43.249588,-79.875757,,,,,,0
1651,2942,HESS at ABERDEEN,HESS ST S & ABERDEEN AV,43.248691,-79.881712,,,,,,0
1652,2835,HESS at CHARLTON,HESS ST S & CHARLTON AV,43.251667,-79.880438,,,,,,0
1653,2836,HESS at DUKE,HESS ST S & DUKE ST,43.253564,-79.879628,,,,,,0
1654,2942,HESS at HERKIMER,HESS ST S & HERKIMER ST,43.250751,-79.880835,,,,,,0
1655,2837,HESS at HUNTER,HESS ST S & HUNTER ST,43.255776,-79.878661,,,,,,0
1657,2835,HESS at ROBINSON,HESS ST S & ROBINSON ST,43.252623,-79.880029,,,,,,0
1658,2421,HIGHBURY at FOXMEADOW,HIGHBURY DR & FOX MEADOW DR,43.177434,-79.78114,,,,,,0
1659,2422,HIGHBURY at PINEWOODS,HIGHBURY DR & PINEWOOD DR,43.18203,-79.777779,,,,,,0
1660,2422,HIGHBURY opposite SLINGER,HIGHBURY DR & SLINGER AV OPP,43.179304,-79.778946,,,,,,0
1661,2421,HIGHBURY at WHITEDEER,HIGHBURY DR & WHITE DEER RD,43.178481,-79.785609,,,,,,0
1662,2472,HIGHLAND at FIRST,HIGHLAND RD W & FIRST RD W,43.183729,-79.782674,,,,,,0
1665,2469,HIGHLAND at SALTFLEET HIGH SCHOOL,HIGHLAND RD W & SALTFLEET HIGH SCH OPP (#117),43.183036,-79.779722,,,,,,0
1666,2525,At 610 HIGHWAY 8,HIGHWAY NO. 8 & #610 E ENVOY BLVD,43.214059,-79.706939,,,,,,0
1667,2551,At 613 HIGHWAY 8,HIGHWAY NO. 8 & #613,43.214163,-79.706635,,,,,,0
1669,2528,Opposite 715 HIGHWAY 8,HIGHWAY NO. 8 & #715 OPP W JONES RD,43.211882,-79.697676,,,,,,0
1670,2517,HIGHWAY 8 opposite CHESTER,HIGHWAY NO. 8 & CHESTER RD OPP,43.222174,-79.739296,,,,,,0
1671,2524,HIGHWAY 8 at DEWITT,HIGHWAY NO. 8 & DEWITT RD,43.215647,-79.713402,,,,,,0
1672,2551,HIGHWAY 8 at DEWITT,HIGHWAY NO. 8 & DEWITT RD,43.215742,-79.712802,,,,,,0
1673,2558,HIGHWAY 8 at DURHAM,HIGHWAY NO. 8 & DURHAM RD,43.222657,-79.740461,,,,,,0
1674,2556,HIGHWAY 8 at ELLINGTON,HIGHWAY NO. 8 & ELLINGTON AV,43.220014,-79.729631,,,,,,0
1675,2525,HIGHWAY 8 at ENVOY,HIGHWAY NO. 8 & ENVOY BV,43.214713,-79.7096,,,,,,0
1676,2525,HIGHWAY 8 at REGALVIEW,HIGHWAY NO. 8 & FRUITLAND RD,43.213331,-79.704044,,,,,,0
1677,2549,HIGHWAY 8 at FRUITLAND,HIGHWAY NO. 8 & FRUITLAND RD,43.213393,-79.703425,,,,,,0
1678,2517,HIGHWAY 8 at GATESHEAD,HIGHWAY NO. 8 & GATESHEAD CR,43.222569,-79.740982,,,,,,0
1679,2519,HIGHWAY 8 at GREEN,HIGHWAY NO. 8 & GREEN RD,43.22087,-79.733849,,,,,,0
1680,2556,HIGHWAY 8 at GREEN,HIGHWAY NO. 8 & GREEN RD,43.220947,-79.733295,,,,,,0
1681,2522,HIGHWAY 8 at HOMESIDE,HIGHWAY NO. 8 & HOMESIDE AV,43.217402,-79.720395,,,,,,0
1683,2549,HIGHWAY 8 at JONES,HIGHWAY NO. 8 & JONES RD,43.212001,-79.694382,,,,,,0
1684,2521,HIGHWAY 8 at KILBOURN,HIGHWAY NO. 8 & KILBOURN AV,43.218896,-79.726266,,,,,,0
1685,2520,HIGHWAY 8 at KING,HIGHWAY NO. 8 & KING ST,43.219823,-79.72972,,,,,,0
1686,2521,HIGHWAY 8 at MILLEN,HIGHWAY NO. 8 & MILLEN RD,43.218226,-79.723667,,,,,,0
1687,2554,HIGHWAY 8 at MILLEN,HIGHWAY NO. 8 & MILLEN RD (#415),43.218239,-79.722857,,,,,,0
1688,2552,HIGHWAY 8 at PEACHWOOD,HIGHWAY NO. 8 & PEACHWOOD CR,43.217516,-79.719991,,,,,,0
1689,2551,HIGHWAY 8 at ROYALWOOD,HIGHWAY NO. 8 & ROYALWOOD CT,43.214917,-79.709617,,,,,,0
1690,2552,Opposite 490 HIGHWAY 8,HIGHWAY NO. 8 & SPARTAN AV OPP (#490),43.216596,-79.716291,,,,,,0
1691,2523,At 490 HIGHWAY 8,HIGHWAY NO. 8 & #490 SPARTAN AV OPP,43.216392,-79.716352,,,,,,0
1692,2558,HIGHWAY 8 at WARWICK,HIGHWAY NO. 8 & WARWICK RD,43.222128,-79.738188,,,,,,0
1693,2555,HIGHWAY 8 at WORSLEY,HIGHWAY NO. 8 & WORSLEY RD,43.218788,-79.724903,,,,,,0
1694,1330,HOLY SEPULCHRE CEMETERY EAST,DRIVEWAY & PRIVATE,43.293037,-79.86856,,,,,,0
1695,1330,HOLY SEPULCHRE CEMETERY WEST,HOLY SEPULCHRE WEST & PLAINS RD W,43.291541,-79.869663,,,,,,0
1704,1175,HUNTER at JOHN,HUNTER ST E & JOHN ST S,43.252906,-79.867294,,,,,,0
1705,1175,HUNTER at SPRING,HUNTER ST E & SPRING ST,43.251315,-79.861377,,,,,,0
1706,1175,HUNTER at WALNUT,HUNTER ST E & WALNUT ST,43.252266,-79.864817,,,,,,0
1707,7068,HUNTER at BAY,HUNTER ST W & BAY ST S,43.254753,-79.874992,,,,,,0
1709,2969,HUNTER at HESS,HUNTER ST W & HESS ST,43.255598,-79.878578,,,,,,0
1710,2937,HUNTER at LOCKE,HUNTER ST W & LOCKE ST,43.256716,-79.884929,,,,,,0
1711,2966,HUNTER at MACNAB,HUNTER ST W & MACNAB ST,43.254073,-79.871755,,,,,,0
1712,2968,HUNTER opposite PARK,HUNTER ST W & PARK ST S,43.254439,-79.873284,,,,,,0
1713,2937,HUNTER at PEARL,HUNTER ST W & PEARL ST,43.25641,-79.883504,,,,,,0
1714,2970,HUNTER at QUEEN,HUNTER ST W & QUEEN ST,43.255919,-79.879978,,,,,,0
1715,1044,HUXLEY at KING,HUXLEY AV S & KING ST E,43.23351,-79.814916,,,,,,0
1717,1073,INDUSTRIAL opposite DEPEW,INDUSTRIAL DR & DEPEW ST,43.26366,-79.816372,,,,,,0
1718,2792,INDUSTRIAL at OTTAWA,INDUSTRIAL DR & OTTAWA ST N,43.262515,-79.812068,,,,,,0
1719,2791,INDUSTRIAL opposite DOFASCO PARKING,INDUSTRIAL DR & DOFASCO PARKING LOT OPP (EAST),43.259969,-79.808506,,,,,,0
1720,1054,INDUSTRIAL opposite GAGE,INDUSTRIAL DR & GAGE AV N,43.264939,-79.822005,,,,,,0
1721,2793,INDUSTRIAL at OTTAWA,INDUSTRIAL DR & OTTAWA ST,43.262306,-79.811464,,,,,,0
1722,2315,INVERNESS at BELAIR,INVERNESS AV E & BELAIR DR,43.242381,-79.87154,,,,,,0
1723,2315,INVERNESS at BRUCE PARK,INVERNESS AV E & BRUCEPARK DR,43.241876,-79.869379,,,,,,0
1724,2316,INVERNESS at EAST 8TH,INVERNESS AV E & EAST 8TH ST,43.241329,-79.867018,,,,,,0
1725,2268,INVERNESS at ELCHO,INVERNESS AV E & ELCHO ST,43.242521,-79.871512,,,,,,0
1726,2268,INVERNESS opposite SOUTHILL,INVERNESS AV E & KNYVET ST,43.24177,-79.868316,,,,,,0
1727,2269,INVERNESS at UPPER JAMES,INVERNESS AV E & UP/JAMES ST,43.243335,-79.875018,,,,,,0
1728,2314,INVERNESS at WAVELL,INVERNESS AV E & WAVELL AV,43.243111,-79.874638,,,,,,0
1729,2465,ISAAC BROCK at GATESTONE,ISAAC BROCK DR & GATESTONE DR,43.188977,-79.784235,,,,,,0
1730,2465,ISAAC BROCK at KENNARD,ISAAC BROCK DR & DOLMAN ST,43.189762,-79.787558,,,,,,0
1731,2411,ISAAC BROCK opposite WILLIAM JOHNSON,ISAAC BROCK DR & WILLIAM JOHNSON ST OPP (#353),43.193502,-79.789023,,,,,,0
1735,1019,JAMES at BURLINGTON,JAMES ST N & BURLINGTON ST,43.272587,-79.862035,,,,,,0
1736,1067,JAMES at CANNON,JAMES ST N & CANNON ST W,43.260464,-79.867501,,,,,,0
1737,1208,JAMES at COLBOURNE,JAMES ST N & COLBOURNE ST,43.263582,-79.866124,,,,,,0
1739,2947,JAMES opposite KING WILLIAM,JAMES ST N & KING WILLIAM ST OPP,43.257737,-79.868718,,,,,,0
1740,1016,JAMES opposite WEST HARBOUR GO STATION,JAMES ST N & MURRAY ST E,43.265595,-79.865133,,,,,,0
1741,1064,JAMES at WEST HARBOUR GO STATION,JAMES ST N & MURRAY ST W,43.265685,-79.865183,,,,,,0
1742,1017,JAMES at PICTON,JAMES ST N & PICTON ST,43.27011,-79.86312,,,,,,0
1743,1063,JAMES at PICTON,JAMES ST N & PICTON ST,43.270041,-79.863333,,,,,,0
1744,1011,JAMES opposite REBECCA,JAMES ST N & REBECCA ST OPP,43.258189,-79.868494,,,,,,0
1746,1017,JAMES at SIMCOE,JAMES ST N & SIMCOE ST,43.267665,-79.864169,,,,,,0
1747,1063,JAMES opposite SIMCOE,JAMES ST N & SIMCOE ST OPP,43.268146,-79.864155,,,,,,0
1748,1019,JAMES at WOOD,JAMES ST N & WOOD ST,43.271513,-79.862504,,,,,,0
1749,1062,JAMES at WOOD,JAMES ST N & WOOD ST,43.271817,-79.862555,,,,,,0
1751,1303,JAMES at BOLD,JAMES ST S & BOLD ST,43.252435,-79.871005,,,,,,0
1758,2000,JAMES at HUNTER,JAMES ST S & HUNTER ST E,43.253811,-79.870401,,,,,,0
1768,1012,JAMES at MAIN,JAMES ST S & MAIN ST,43.255833,-79.869564,,,,,,0
1771,2526,JAMES at JACKSON,JAMES ST S & MAIN ST,43.254891,-79.86994,,,,,,0
1776,1424,JERSEYVILLE at MARTIN,JERSEYVILLE RD W & MARTIN RD,43.216332,-80.008566,,,,,,0
1777,1442,JERSEYVILLE at MEADOWBROOK,JERSEYVILLE RD W & MEADOWBROOK DR,43.216234,-80.008183,,,,,,0
1778,1424,JERSEYVILLE opposite SHAVER,JERSEYVILLE RD W & SHAVER RD OPP,43.214849,-80.017092,,,,,,0
1779,1442,JERSEYVILLE at STEVENSON,JERSEYVILLE RD W & STEVENSON ST,43.215297,-80.013501,,,,,,0
1780,1424,JERSEYVILLE opposite STEVENSON,JERSEYVILLE RD W & STEVENSON ST OPP,43.215528,-80.013051,,,,,,0
1781,2696,JOHN at BURLINGTON TERMINAL,JOHN ST & BURLINGTON TERMINAL,43.326073,-79.797064,,,,,,0
1790,1092,JOHN at JACKSON,JOHN ST S & JACKSON ST E,43.253676,-79.867418,,,,,,0
1798,2529,JONES at HIGHWAY 8,JONES RD & HIGHWAY NO. 8,43.212555,-79.692514,,,,,,0
1800,1134,JUSTINE at BALMORAL,JUSTINE AV & BALMORAL AV,43.23655,-79.824666,,,,,,0
1801,1165,JUSTINE at BALMORAL,JUSTINE AV & BALMORAL AV,43.2366,-79.82436,,,,,,0
1802,1135,JUSTINE at EDGEMONT,JUSTINE AV & EDGEMONT ST,43.235583,-79.820568,,,,,,0
1803,1164,JUSTINE at EDGEMONT,JUSTINE AV & EDGEMONT ST,43.235655,-79.820288,,,,,,0
1804,1135,JUSTINE at KING,JUSTINE AV & KING ST,43.234962,-79.817852,,,,,,0
1805,1134,JUSTINE at OTTAWA,JUSTINE AV & OTTAWA ST,43.236033,-79.82248,,,,,,0
1806,1164,JUSTINE at OTTAWA,JUSTINE AV & OTTAWA ST,43.236139,-79.822176,,,,,,0
1809,2779,KENILWORTH CIRCLE at KIMBERLY,KENILWORTH AC & KIMBERLY DR,43.229856,-79.814042,,,,,,0
1810,2776,KENILWORTH at PUBLIC LIBRARY,KENILWORTH AV N & #103 KENILWORTH PUBLIC LIBRARY,43.243332,-79.808788,,,,,,0
1811,2774,KENILWORTH at ALBANY,KENILWORTH AV N & ALBANY AV,43.247931,-79.806808,,,,,,0
1812,2784,KENILWORTH at ALBANY,KENILWORTH AV N & ALBANY AV,43.247739,-79.806692,,,,,,0
1813,2774,KENILWORTH at BARTON,KENILWORTH AV N & BARTON ST,43.249642,-79.806156,,,,,,0
1814,2790,KENILWORTH at BARTON,KENILWORTH AV N & BARTON ST,43.249609,-79.805882,,,,,,0
1815,2677,KENILWORTH at BEACH,KENILWORTH AV N & BEACH RD,43.255972,-79.803121,,,,,,0
1817,2775,KENILWORTH at CANNON,KENILWORTH AV N & CANNON ST,43.245668,-79.807781,,,,,,0
1818,2783,KENILWORTH at CANNON,KENILWORTH AV N & CANNON ST,43.245036,-79.807869,,,,,,0
1819,2677,KENILWORTH at DOFASCO,KENILWORTH AV N & DOFASCO AVE,43.255209,-79.803512,,,,,,0
1820,2776,KENILWORTH at DUNSMURE,KENILWORTH AV N & DUNSMURE RD,43.242479,-79.809152,,,,,,0
1821,2782,KENILWORTH at DUNSMURE,KENILWORTH AV N & DUNSMURE RD,43.241903,-79.80921,,,,,,0
1822,2773,KENILWORTH at MCANULTY,KENILWORTH AV N & MCANULTY BV,43.25298,-79.804617,,,,,,0
1823,2677,Opposite 455 KENILWORTH,KENILWORTH AV N & McNAULTY BV OPP (#455),43.253868,-79.804076,,,,,,0
1824,2790,KENILWORTH at MERCHISON,KENILWORTH AV N & MERCHISON AV,43.251098,-79.805248,,,,,,0
1825,2783,KENILWORTH at ROXBOROUGH,KENILWORTH AV N & ROXBOROUGH AV,43.243651,-79.808464,,,,,,0
1826,2773,KENILWORTH opposite VANSITMART,KENILWORTH AV N & VANSITMART AV OPP (#350),43.250689,-79.805715,,,,,,0
1827,2777,KENILWORTH at CENTRAL,KENILWORTH AV S & CENTRAL AV,43.237287,-79.81135,,,,,,0
1828,2781,KENILWORTH at CENTRAL,KENILWORTH AV S & CENTRAL AV,43.237062,-79.811232,,,,,,0
1829,2780,KENILWORTH at KING,KENILWORTH AV S & KING ST OPP (#218),43.233699,-79.812583,,,,,,0
1830,2778,KENILWORTH at KING,KENILWORTH AV S & KING ST OFF RAMP,43.233453,-79.813009,,,,,,0
1831,2772,KENILWORTH at MAIN,KENILWORTH AV N & MAIN ST,43.24059,-79.810018,,,,,,0
1832,2782,KENILWORTH at MAIN,KENILWORTH AV N & MAIN ST,43.240733,-79.809715,,,,,,0
1833,2777,KENILWORTH at MAPLE,KENILWORTH AV S & MAPLE AV,43.238833,-79.810706,,,,,,0
1834,2781,KENILWORTH at MAPLE,KENILWORTH AV S & MAPLE AV,43.238914,-79.810464,,,,,,0
1835,2778,KENILWORTH at MONTEREY,KENILWORTH AV S & MONTEREY AV,43.235465,-79.812114,,,,,,0
1836,2780,KENILWORTH at MONTEREY,KENILWORTH AV S & MONTEREY AV,43.235564,-79.811849,,,,,,0
1837,1044,KENILWORTH OFF RAMP at LAWRENCE,KENILWORTH AC & LAWRENCE RD,43.231129,-79.812422,,,,,,0
1839,1200,KING at CROSS,KING ST W & CROSS ST,43.266169,-79.954075,,,,,,0
1840,1102,KING at OGILVIE,KING ST W & OGILVIE ST,43.266129,-79.95424,,,,,,0
1841,1103,COOTES at WEST,COOTES DR & WEST ST,43.265432,-79.949772,,,,,,0
1842,1314,KING at YORK,KING ST E & YORK ST,43.265618,-79.950931,,,,,,0
1843,1200,KING at YORK,KING ST E & YORK ST (#33),43.265857,-79.951655,,,,,,0
1844,1201,KING at ALBERT,KING ST W & ALBERT ST,43.266865,-79.959405,,,,,,0
1845,1202,KING at CHURCH,KING ST W & CHURCH ST,43.2673,-79.96157,,,,,,0
1846,1100,KING opposite CHURCH,KING ST W & CHURCH ST OPP (#178),43.267155,-79.961433,,,,,,0
1847,1100,KING at MARKET,KING ST W & MARKET ST,43.267625,-79.963255,,,,,,0
1848,1101,KING at MCMURRAY,KING ST W & MCMURRAY ST,43.2666,-79.958324,,,,,,0
1849,1101,KING at MEMORIAL,KING ST W & MEMORIAL SQUARE,43.266434,-79.957099,,,,,,0
1850,1099,KING at NAPIER,KING ST W & NAPIER ST,43.268764,-79.965891,,,,,,0
1851,1203,KING at PEEL,KING ST W & PEEL ST,43.269721,-79.967289,,,,,,0
1852,1201,KING at SYDENHAM,KING ST W & SYDENHAM ST,43.26656,-79.957161,,,,,,0
1854,1202,KING at MARKET,KING ST W & MARKET ST,43.267632,-79.96274,,,,,,0
1855,1202,KING at NAPIER,KING ST W & NAPIER ST,43.268773,-79.965545,,,,,,0
1856,1342,KING at WELLINGTON,KING ST W & WELLINGTON ST (DUNDAS),43.270222,-79.968536,,,,,,0
1866,2585,Opposite 342 KING,KING ST E & #342 OPP,43.21899,-79.730726,,,,,,0
1867,2587,At 251 KING,KING ST E & #251 E CORMAN AV,43.216899,-79.738477,,,,,,0
1868,2580,At 256 KING,KING ST E & #256 W GREEN RD,43.216743,-79.738105,,,,,,0
1869,2593,KING opposite BATTLEFIELD,KING ST W & BATTLEFIELD DR OPP (#60),43.218365,-79.763933,,,,,,0
1870,2574,KING at BATTLEFIELD,KING ST W & BATTLEFIELD DR OPP (#58),43.218156,-79.76374,,,,,,0
1871,2578,KING at BONITA,KING ST E & BONITA DR,43.21729,-79.748402,,,,,,0
1872,2587,KING at CORMAN,KING ST E & CORMAN AV,43.21693,-79.740258,,,,,,0
1873,2580,KING at CORMAN,KING ST E & CORMAN AV,43.216816,-79.740716,,,,,,0
1874,2588,KING at DAWSON,KING ST E & DAWSON AV (#129),43.217392,-79.748822,,,,,,0
1876,2574,KING opposite FAIRCOURT,KING ST W & PRIVATE RD,43.21871,-79.766268,,,,,,0
1877,2582,KING at GRAY,KING ST E & GRAY RD,43.217713,-79.74568,,,,,,0
1878,2573,KING at GRAY,KING ST E & GRAY RD,43.217511,-79.746753,,,,,,0
1879,2586,KING opposite GREEN FOREST,KING ST E & GREEN FOREST DR OPP (#323),43.218608,-79.732199,,,,,,0
1880,2586,KING at GREEN,KING ST E & GREEN ROD,43.21769,-79.734892,,,,,,0
1881,2592,KING at LAKE,KING ST W & LAKE AV,43.217216,-79.758691,,,,,,0
1882,2575,KING at LAKE,KING ST W & LAKE AV,43.217072,-79.758601,,,,,,0
1883,2578,KING at LOMA,KING ST E & LOMA DR,43.216971,-79.750486,,,,,,0
1884,2588,KING at MANOR,KING ST E & MANOR PL,43.217047,-79.75108,,,,,,0
1885,2591,KING at MOUNTAIN,KING ST E & MOUNTAIN AV,43.216772,-79.756843,,,,,,0
1886,2576,KING at MOUNTAIN,KING ST E & MOUNTAIN AV,43.216584,-79.756668,,,,,,0
1887,2577,KING at NEW MOUNTAIN,KING ST E & NEW MOUNTAIN RD,43.216508,-79.753556,,,,,,0
1888,2587,KING at STONEY BROOK,KING ST E & STONEY BROOK DR,43.217386,-79.743625,,,,,,0
1889,2580,KING at STONEY BROOK,KING ST E & STONEY BROOK DR,43.217291,-79.744048,,,,,,0
1890,2590,KING at JONES,KING ST E & JONES ST,43.216449,-79.754286,,,,,,0
1891,2593,KING at VILLAGE GREEN,KING ST W & VILLAGE GREEN BV,43.217899,-79.7618,,,,,,0
1892,2574,KING at WALKER,KING ST W & WALKER AV,43.217742,-79.761826,,,,,,0
1893,1110,At 2673 KING,KING ST E & #2673,43.222028,-79.779684,,,,,,0
1896,2739,KING at BELVIEW,KING ST E & BELVIEW AV,43.244839,-79.825314,,,,,,0
1897,1163,KING at CAMERON,KING ST E & CAMERON AV,43.232139,-79.809977,,,,,,0
1898,2737,KING at CATHARINE,KING ST E & CATHERINE ST,43.255465,-79.865106,,,,,,0
1899,1150,KING at CENTENNIAL,KING ST W & CENTENNIAL PY,43.219196,-79.768345,,,,,,0
1900,1162,KING at COCHRANE,KING ST E & COCHRANE RD,43.231449,-79.803264,,,,,,0
1901,1142,KING at COCHRANE,KING ST E & COCHRANE RD,43.231165,-79.802768,,,,,,0
1902,2739,KING opposite EAST BEND,KING ST E & EAST BEND AV,43.246582,-79.826927,,,,,,0
1903,1045,KING at EDGEMONT,KING ST E & EDGEMONT ST,43.237365,-79.819535,,,,,,0
1904,2745,KING at EMERALD,KING ST E & EMERALD ST,43.252807,-79.854188,,,,,,0
1905,2771,KING at FAIRHOLT,KING ST E & FAIRHOLT RD,43.251312,-79.836022,,,,,,0
1906,2747,KING at FERGUSON,KING ST E & FERGUSON AV,43.254336,-79.861658,,,,,,0
1907,2739,KING at GAGE,KING ST E & GAGE AV N,43.247731,-79.828251,,,,,,0
1908,1154,KING at GAILMONT,KING ST E & GAILMONT DR,43.2237,-79.783546,,,,,,0
1909,1146,KING opposite GAILMONT,KING ST E & GAILMONT DR OPP (#2574),43.223684,-79.784075,,,,,,0
1910,1149,KING at GREENHILL,KING ST E & GREENHILL AV,43.220081,-79.773034,,,,,,0
1911,2742,KING at HOLTON,KING ST E & HOLTON AV,43.251438,-79.841313,,,,,,0
1912,1157,KING at HOLMESDALE,KING ST E & HOMESDALE AV,43.229923,-79.797544,,,,,,0
1914,2700,KING at HUGHSON,KING ST E & HUGHSON ST (1),43.256498,-79.868236,,,,,,0
1916,1093,KING at JOHN,KING ST E & JOHN ST (5B-52),43.256068,-79.866919,,,,,,0
1917,1094,KING at JOHN,KING ST E & JOHN ST (5C-51),43.256153,-79.867183,,,,,,0
1918,1038,KING at JUSTINE,KING ST E & JUSTINE AV OPP (#1601),43.235246,-79.817888,,,,,,0
1919,1163,KING at KENILWORTH,KING ST E & KENILWORTH AV,43.232878,-79.812887,,,,,,0
1920,1136,KING at KENILWORTH,KING ST E & KENILWORTH AV,43.232624,-79.812701,,,,,,0
1921,1039,KING at KESWICK,KING ST E & KESWICK CT,43.233257,-79.814253,,,,,,0
1923,1143,KING at MAYHURST,KING ST E & MAYHURST AV,43.229758,-79.797534,,,,,,0
1924,1038,KING at MONTCLAIR,KING ST E & MONTCLAIR AV,43.23757,-79.819872,,,,,,0
1925,1145,KING at PARKWAY OFF RAMP,KING ST E & PARKWAY OFF RAMP,43.225403,-79.788512,,,,,,0
1926,1155,KING opposite MOUNT ALBION,KING ST E & MOUNT ALBION RD OPP,43.225973,-79.789246,,,,,,0
1927,1153,KING at NASH,KING ST E & NASH RD,43.221022,-79.77715,,,,,,0
1928,1148,KING opposite NASH,KING ST E & NASH RD OPP,43.22113,-79.777892,,,,,,0
1929,1045,KING at OTTAWA,KING ST E & OTTAWA ST,43.238976,-79.820859,,,,,,0
1930,1038,KING at OTTAWA,KING ST E & OTTAWA ST,43.238698,-79.820877,,,,,,0
1931,1152,KING at OWEN,KING ST E & OWEN PL,43.220055,-79.771858,,,,,,0
1932,1090,KING at PARKDALE,KING ST E & PARKDALE AV,43.229147,-79.794832,,,,,,0
1933,1144,KING at PARKDALE,KING ST E & PARKDALE AV,43.229096,-79.795241,,,,,,0
1934,1155,KING at POTTRUFF,KING ST E & POTTRUFF RD,43.224811,-79.786129,,,,,,0
1935,1145,KING opposite POTTRUFF,KING ST E & POTTRUFF RD OPP,43.224687,-79.786587,,,,,,0
1936,1045,KING at PROVINCE,KING ST E & PROVINCE ST,43.235753,-79.818126,,,,,,0
1937,1154,KING opposite QUIGLEY,KING ST E & QUIGLEY RD,43.22289,-79.782083,,,,,,0
1938,1146,KING at QUIGLEY,KING ST E & QUIGLEY RD,43.222639,-79.781663,,,,,,0
1939,1162,KING at RODGERS,KING ST E & RODGERS RD,43.23162,-79.805141,,,,,,0
1940,1137,KING at ROSEDALE,KING ST E & ROSEDALE AV,43.231677,-79.808291,,,,,,0
1941,1163,KING opposite ROSEDALE,KING ST E & ROSEDALE AV,43.231741,-79.808026,,,,,,0
1942,2743,KING at SANFORD,KING ST E & SANFORD AV,43.251824,-79.846148,,,,,,0
1943,2741,KING at SHERMAN,KING ST E & SHERMAN AV,43.251372,-79.838129,,,,,,0
1944,2745,KING at STEVEN,KING ST E & STEVEN ST,43.25251,-79.851782,,,,,,0
1945,2742,KING at STIRTON,KING ST E & STIRTON ST,43.251514,-79.843598,,,,,,0
1946,2745,KING at VICTORIA,KING ST E & VICTORIA AV,43.253174,-79.856589,,,,,,0
1947,2747,KING at WALNUT,KING ST E & WALNUT ST,43.25474,-79.862937,,,,,,0
1948,1157,KING at WALTER,KING ST E & WALTER AV,43.230511,-79.799589,,,,,,0
1949,1143,KING opposite WALTER,KING ST E & WALTER AV OPP (#2194),43.230469,-79.799951,,,,,,0
1950,2746,KING at WELLINGTON,KING ST E & WELLINGTON ST (HAMILTON),43.253544,-79.858975,,,,,,0
1951,2744,KING at WENTWORTH,KING ST E & WENTWORTH ST N,43.252129,-79.848829,,,,,,0
1952,1070,KING at WEXFORD,KING ST E & WEXFORD AV,43.2341,-79.815647,,,,,,0
1953,1039,KING at WEXFORD,KING ST E & WEXFORD AV,43.234123,-79.816039,,,,,,0
1954,1142,KING at WOODBRIDGE,KING ST E & WOODRIDGE RD,43.231508,-79.805839,,,,,,0
1955,1098,KING at BAY,KING ST W & BAY ST N,43.257887,-79.873258,,,,,,0
1959,1180,KING at CLINE,KING ST W & CLINE AV N,43.263219,-79.902754,,,,,,0
1960,1083,KING at CAROLINE,KING ST W & CAROLINE ST,43.258545,-79.875512,,,,,,0
1962,1177,KING at DUNDURN,KING ST W & DUNDURN ST,43.262186,-79.887696,,,,,,0
1964,1095,KING at JAMES,KING ST W & JAMES ST N,43.256922,-79.869578,,,,,,0
1967,1159,KING at LONGWOOD,KING ST W & LONGWOOD RD N,43.263183,-79.901269,,,,,,0
1969,1178,KING at MACKLIN,KING ST W & MACKLIN ST N,43.262144,-79.89659,,,,,,0
1971,2749,KING at MARION,KING ST W & MARION AV,43.2623,-79.904674,,,,,,0
1972,1180,KING at MARION,KING ST W & MARION AV,43.262326,-79.905028,,,,,,0
