shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
120020,43.764586,-79.759823,40002
120020,43.764112,-79.759177,40003
120020,43.763671,-79.758568,40004
120020,43.763618,-79.758494,40005
120020,43.763215,-79.757920,40006
120020,43.763002,-79.757672,40007
120020,43.763002,-79.757672,50001
120020,43.762928,-79.757584,50002
120020,43.762849,-79.757501,50003
120020,43.762751,-79.757411,50004
120020,43.762677,-79.757353,50005
120020,43.762617,-79.757315,50006
120020,43.762542,-79.757275,50007
120020,43.762140,-79.757089,50008
120020,43.761947,-79.757062,50009
120020,43.761897,-79.757059,50010
120020,43.761820,-79.757061,50011
120020,43.761727,-79.757070,50012
120020,43.761471,-79.757116,50013
120020,43.761303,-79.757157,50014
120020,43.760904,-79.757267,50015
120020,43.760766,-79.757301,50016
120020,43.760766,-79.757301,60001
120020,43.760761,-79.757302,60002
120020,43.760523,-79.757357,60003
120020,43.760393,-79.757378,60004
120020,43.760291,-79.757387,60005
120020,43.760168,-79.757389,60006
120020,43.760041,-79.757381,60007
120020,43.759940,-79.757365,60008
120020,43.759731,-79.757324,60009
120020,43.759628,-79.757297,60010
120020,43.759558,-79.757273,60011
120020,43.759182,-79.757085,60012
120020,43.759182,-79.757085,70001
120020,43.759031,-79.757009,70002
120020,43.758930,-79.756956,70003
120020,43.758575,-79.756688,70004
120020,43.758307,-79.756388,70005
120020,43.758042,-79.756003,70006
120020,43.757930,-79.755806,70007
120020,43.757805,-79.755564,70008
120020,43.757742,-79.755408,70009
120020,43.757690,-79.755278,70010
120020,43.757594,-79.755009,70011
120020,43.757539,-79.754822,70012
120020,43.757539,-79.754822,80001
120020,43.757426,-79.754445,80002
120020,43.756980,-79.752946,80003
120020,43.756980,-79.752946,90001
120020,43.756925,-79.752759,90002
120020,43.756630,-79.751818,90003
120020,43.756456,-79.751221,90004
120020,43.756412,-79.751004,90005
120020,43.756384,-79.750701,90006
120020,43.756382,-79.750566,90007
120020,43.756394,-79.750409,90008
120020,43.756403,-79.750362,90009
120020,43.756403,-79.750362,100001
120020,43.756468,-79.749983,100002
120020,43.756506,-79.749618,100003
120020,43.756504,-79.749406,100004
120020,43.756474,-79.749227,100005
120020,43.756375,-79.748805,100006
120020,43.756328,-79.748624,100007
120020,43.756240,-79.748328,100008
120020,43.756092,-79.747988,100009
120020,43.755910,-79.747695,100010
120020,43.755307,-79.746863,100011
120020,43.755022,-79.746485,100012
120020,43.755022,-79.746485,110001
120020,43.754276,-79.745494,110002
120020,43.754276,-79.745494,120001
120020,43.754186,-79.745375,120002
120020,43.753246,-79.744130,120003
120020,43.753154,-79.744006,120004
120020,43.753154,-79.744006,130001
120020,43.752916,-79.743687,130002
120020,43.752825,-79.743562,130003
120020,43.751985,-79.742364,130004
120020,43.751985,-79.742364,140001
120020,43.751809,-79.742112,140002
120020,43.751590,-79.741824,140003
120020,43.751477,-79.741695,140004
120020,43.751394,-79.741604,140005
120020,43.751240,-79.741464,140006
120020,43.751085,-79.741349,140007
120020,43.751023,-79.741315,140008
120020,43.750885,-79.741244,140009
120020,43.750764,-79.741203,140010
120020,43.750476,-79.741130,140011
120020,43.750427,-79.741105,140012
120020,43.750427,-79.741105,150001
120020,43.750290,-79.741037,150002
120020,43.750177,-79.740971,150003
120020,43.750068,-79.740892,150004
120020,43.749963,-79.740803,150005
120020,43.749857,-79.740704,150006
120020,43.749562,-79.741328,150007
120020,43.749178,-79.741751,150008
120020,43.749178,-79.741751,160001
120020,43.749062,-79.741880,160002
120020,43.748533,-79.740988,160003
120020,43.747800,-79.741778,160004
120020,43.747800,-79.741778,170001
120020,43.747709,-79.741876,170002
120020,43.747215,-79.741030,170003
120020,43.747319,-79.740913,170004
120020,43.748169,-79.740239,170005
120020,43.749231,-79.739405,170006
120020,43.750586,-79.738335,170007
120020,43.751720,-79.737058,170008
120020,43.751720,-79.737058,180001
120020,43.751842,-79.736919,180002
120020,43.752027,-79.736711,180003
120020,43.754436,-79.733995,180004
120020,43.754062,-79.733492,180005
120020,43.753752,-79.733077,180006
120020,43.753752,-79.733077,190001
120020,43.752193,-79.730978,190002
120020,43.752193,-79.730978,200001
120020,43.752050,-79.730786,200002
120020,43.749529,-79.727390,200003
120020,43.749529,-79.727390,210001
120020,43.749077,-79.726781,210002
120020,43.748537,-79.727446,210003
120020,43.748294,-79.727745,210004
120020,43.748294,-79.727745,220001
120020,43.748031,-79.728069,220002
120020,43.746758,-79.729628,220003
120020,43.746758,-79.729628,230001
120020,43.746571,-79.729857,230002
120020,43.745456,-79.731233,230003
120020,43.745456,-79.731233,240001
120020,43.745254,-79.731482,240002
120020,43.744813,-79.731941,240003
120020,43.744606,-79.732119,240004
120020,43.744400,-79.731669,240005
120020,43.744400,-79.731669,250001
120020,43.743799,-79.730352,250002
120020,43.743586,-79.730041,250003
120020,43.743357,-79.729765,250004
120020,43.743123,-79.729554,250005
120020,43.743023,-79.729484,250006
120020,43.743023,-79.729484,260001
120020,43.742855,-79.729366,260002
120020,43.742254,-79.729094,260003
120020,43.741357,-79.728631,260004
120020,43.741118,-79.728428,260005
120020,43.741023,-79.728335,260006
120020,43.740846,-79.728145,260007
120020,43.740517,-79.727782,260008
120020,43.740517,-79.727782,270001
120020,43.740510,-79.727775,270002
120020,43.740079,-79.727305,270003
120020,43.739246,-79.726423,270004
120020,43.738995,-79.726114,270005
120020,43.738763,-79.725721,270006
120020,43.738715,-79.725620,270007
120020,43.738715,-79.725620,280001
120020,43.738569,-79.725306,280002
120020,43.738314,-79.724788,280003
120020,43.738005,-79.724161,280004
120020,43.737674,-79.723501,280005
120020,43.737674,-79.723501,290001
120020,43.737454,-79.723062,290002
120020,43.737106,-79.722394,290003
120020,43.736723,-79.721959,290004
120020,43.736274,-79.721689,290005
120020,43.736039,-79.721628,290006
120020,43.735769,-79.721591,290007
120020,43.735689,-79.721600,290008
120020,43.735689,-79.721600,300001
120020,43.735116,-79.721662,300002
120020,43.734775,-79.721689,300003
120020,43.734512,-79.721661,300004
120020,43.734312,-79.721618,300005
120020,43.733892,-79.721465,300006
120020,43.733652,-79.721328,300007
120020,43.733652,-79.721328,310001
120020,43.733470,-79.721222,310002
120020,43.732850,-79.720746,310003
120020,43.733413,-79.719532,310004
120020,43.733650,-79.718899,310005
120020,43.733650,-79.718899,320001
120020,43.734019,-79.717914,320002
120020,43.734181,-79.717480,320003
120020,43.733538,-79.716967,320004
120020,43.733341,-79.716860,320005
120020,43.732883,-79.716727,320006
120020,43.732330,-79.716621,320007
120020,43.732330,-79.716621,330001
120020,43.732105,-79.716563,330002
120020,43.731312,-79.716207,330003
120020,43.731048,-79.716104,330004
120020,43.730412,-79.715660,330005
120020,43.730412,-79.715660,340001
120020,43.730292,-79.715576,340002
120020,43.729295,-79.714800,340003
120020,43.729295,-79.714800,350001
120020,43.729272,-79.714782,350002
120020,43.728957,-79.714543,350003
120020,43.728813,-79.714399,350004
120020,43.728131,-79.713390,350005
120020,43.727708,-79.712685,350006
120020,43.727708,-79.712685,360001
120020,43.726970,-79.711454,360002
120020,43.726778,-79.711110,360003
120020,43.726607,-79.710729,360004
120020,43.726443,-79.710263,360005
120020,43.726408,-79.710100,360006
120020,43.726316,-79.709683,360007
120020,43.726128,-79.708903,360008
120020,43.726128,-79.708903,370001
120020,43.725905,-79.707977,370002
120020,43.724950,-79.708391,370003
120020,43.724950,-79.708391,380001
120020,43.724592,-79.708545,380002
120020,43.723412,-79.709086,380003
120020,43.723412,-79.709086,390001
120020,43.723249,-79.709160,390002
120020,43.722485,-79.709479,390003
120020,43.722216,-79.709573,390004
120020,43.721325,-79.709851,390005
120020,43.721286,-79.709869,390006
120020,43.721286,-79.709869,400001
120020,43.721012,-79.709995,400002
120020,43.720764,-79.710144,400003
120020,43.720405,-79.710443,400004
120020,43.720034,-79.710883,400005
120020,43.720034,-79.710883,410001
120020,43.720020,-79.710899,410002
120020,43.719823,-79.711193,410003
120020,43.721607,-79.713635,410004
120020,43.722570,-79.714921,410005
120020,43.723173,-79.715707,410006
120020,43.722648,-79.716302,410007
120020,43.722374,-79.716735,410008
120020,43.722317,-79.716880,410009
120020,43.722317,-79.716880,420001
120020,43.722047,-79.717571,420002
120020,43.721855,-79.717962,420003
120020,43.721673,-79.718314,420004
120020,43.721673,-79.718314,430001
120020,43.721450,-79.718634,430002
120020,43.721029,-79.719127,430003
120020,43.720577,-79.719641,430004
120020,43.720577,-79.719641,440001
120020,43.719733,-79.720598,440002
120020,43.719532,-79.720249,440003
120020,43.719292,-79.719832,440004
120020,43.719087,-79.720062,440005
120020,43.719052,-79.720002,440006
120020,43.718949,-79.720119,440007
130019,43.701915,-79.691069,10001
130019,43.701724,-79.691970,10002
130019,43.701887,-79.692070,10003
130019,43.702270,-79.692729,10004
130019,43.701889,-79.693013,10005
130019,43.701689,-79.693009,10006
130019,43.701595,-79.692780,10007
130019,43.701576,-79.692639,10008
130019,43.701635,-79.692394,10009
130019,43.701660,-79.692274,10010
130019,43.701724,-79.691970,10011
130019,43.702130,-79.690051,10012
130019,43.703441,-79.688498,10013
130019,43.704128,-79.689422,10014
130019,43.704582,-79.690028,10015
130019,43.704852,-79.690518,10016
130019,43.705169,-79.691187,10017
130019,43.705471,-79.691899,10018
130019,43.705471,-79.691899,20001
130019,43.705512,-79.691996,20002
130019,43.705923,-79.692614,20003
130019,43.706684,-79.693627,20004
130019,43.706684,-79.693627,30001
130019,43.707465,-79.694669,30002
130019,43.707918,-79.695274,30003
130019,43.707918,-79.695274,40001
130019,43.708901,-79.696585,40002
130019,43.708750,-79.696810,40003
130019,43.708515,-79.697084,40004
130019,43.708515,-79.697084,50001
130019,43.708435,-79.697178,50002
130019,43.707293,-79.698435,50003
130019,43.707160,-79.698605,50004
130019,43.707117,-79.698682,50005
130019,43.707117,-79.698682,60001
130019,43.706925,-79.699030,60002
130019,43.706658,-79.699778,60003
130019,43.706483,-79.700108,60004
130019,43.706361,-79.700280,60005
130019,43.706329,-79.700315,60006
130019,43.706329,-79.700315,70001
130019,43.706182,-79.700476,70002
130019,43.705957,-79.700659,70003
130019,43.704985,-79.701163,70004
130019,43.704688,-79.701379,70005
130019,43.704561,-79.701537,70006
130019,43.704496,-79.701648,70007
130019,43.704496,-79.701648,80001
130019,43.704451,-79.701723,80002
130019,43.704367,-79.701929,80003
130019,43.704312,-79.702181,80004
130019,43.704255,-79.702688,80005
130019,43.704191,-79.703205,80006
130019,43.704191,-79.703205,90001
130019,43.704151,-79.703523,90002
130019,43.704075,-79.704165,90003
130019,43.704067,-79.704525,90004
130019,43.704125,-79.704963,90005
130019,43.704402,-79.705578,90006
130019,43.704664,-79.706028,90007
130019,43.704664,-79.706028,100001
130019,43.704745,-79.706165,100002
130019,43.705220,-79.706983,100003
130019,43.705298,-79.707085,100004
130019,43.705401,-79.707211,100005
130019,43.705648,-79.707445,100006
130019,43.706029,-79.707746,100007
130019,43.706122,-79.707846,100008
130019,43.706489,-79.708285,100009
130019,43.706489,-79.708285,110001
130019,43.706577,-79.708391,110002
130019,43.706617,-79.708435,110003
130019,43.706982,-79.708902,110004
130019,43.707349,-79.709293,110005
130019,43.707594,-79.709436,110006
130019,43.709158,-79.709805,110007
130019,43.709418,-79.709919,110008
130019,43.709626,-79.710125,110009
130019,43.710119,-79.710776,110010
130019,43.710119,-79.710776,120001
130019,43.710298,-79.711012,120002
130019,43.709572,-79.712090,120003
130019,43.709422,-79.712308,120004
130019,43.709422,-79.712308,130001
130019,43.709241,-79.712570,130002
130019,43.708594,-79.713530,130003
130019,43.708332,-79.713839,130004
130019,43.708332,-79.713839,140001
130019,43.708278,-79.713903,140002
130019,43.708144,-79.714030,140003
130019,43.707947,-79.714210,140004
130019,43.707578,-79.714503,140005
130019,43.707023,-79.714916,140006
130019,43.706401,-79.715392,140007
130019,43.706113,-79.715804,140008
130019,43.706113,-79.715804,150001
130019,43.705912,-79.716090,150002
130019,43.706812,-79.717322,150003
130019,43.707036,-79.717628,150004
130019,43.708045,-79.719009,150005
130019,43.708045,-79.719009,160001
130019,43.708154,-79.719157,160002
130019,43.710505,-79.722309,160003
130019,43.710505,-79.722309,170001
130019,43.710740,-79.722624,170002
130019,43.711258,-79.721897,170003
130019,43.711510,-79.721611,170004
130019,43.711510,-79.721611,180001
130019,43.711648,-79.721454,180002
130019,43.711958,-79.721178,180003
130019,43.712360,-79.720820,180004
130019,43.712855,-79.720461,180005
130019,43.713271,-79.720218,180006
130019,43.713271,-79.720218,190001
130019,43.713306,-79.720198,190002
130019,43.713684,-79.719965,190003
130019,43.713775,-79.719905,190004
130019,43.714489,-79.719428,190005
130019,43.714913,-79.719107,190006
130019,43.715241,-79.718734,190007
130019,43.715513,-79.718335,190008
130019,43.715645,-79.718100,190009
130019,43.715645,-79.718100,200001
130019,43.715693,-79.718012,200002
130019,43.716464,-79.715746,200003
130019,43.716705,-79.715439,200004
130019,43.717314,-79.716445,200005
130019,43.717314,-79.716445,210001
130019,43.717893,-79.717404,210002
130019,43.716935,-79.718447,210003
130019,43.717617,-79.719612,210004
130019,43.717617,-79.719612,220001
130019,43.718384,-79.720920,220002
130019,43.718596,-79.720680,220003
130019,43.718633,-79.720739,220004
130019,43.719008,-79.720322,220005
130022,43.719008,-79.720322,10001
130022,43.719148,-79.720166,10002
130022,43.719087,-79.720062,10003
130022,43.719292,-79.719832,10004
130022,43.718114,-79.717786,10005
130022,43.718114,-79.717786,20001
130022,43.717893,-79.717404,20002
130022,43.717430,-79.716638,20003
130022,43.717430,-79.716638,30001
130022,43.716705,-79.715439,30002
130022,43.716464,-79.715746,30003
130022,43.715693,-79.718012,30004
130022,43.715513,-79.718335,30005
130022,43.715241,-79.718734,30006
130022,43.714913,-79.719107,30007
130022,43.714489,-79.719428,30008
130022,43.714277,-79.719569,30009
130022,43.714277,-79.719569,40001
130022,43.713775,-79.719905,40002
130022,43.713684,-79.719965,40003
130022,43.713306,-79.720198,40004
130022,43.712855,-79.720461,40005
130022,43.712360,-79.720820,40006
130022,43.711958,-79.721178,40007
130022,43.711648,-79.721454,40008
130022,43.711258,-79.721897,40009
130022,43.710740,-79.722624,40010
130022,43.710211,-79.721916,40011
130022,43.710211,-79.721916,50001
130022,43.708273,-79.719318,50002
130022,43.708273,-79.719318,60001
130022,43.708154,-79.719157,60002
130022,43.707036,-79.717628,60003
130022,43.706812,-79.717322,60004
130022,43.705912,-79.716090,60005
130022,43.706401,-79.715392,60006
130022,43.706611,-79.715231,60007
130022,43.706611,-79.715231,70001
130022,43.707023,-79.714916,70002
130022,43.707578,-79.714503,70003
130022,43.707879,-79.714264,70004
130022,43.707879,-79.714264,80001
130022,43.707947,-79.714210,80002
130022,43.708144,-79.714030,80003
130022,43.708278,-79.713903,80004
130022,43.708594,-79.713530,80005
130022,43.709148,-79.712708,80006
130022,43.709148,-79.712708,90001
130022,43.709241,-79.712570,90002
130022,43.709572,-79.712090,90003
130022,43.710298,-79.711012,90004
130022,43.709926,-79.710521,90005
130022,43.709926,-79.710521,100001
130022,43.709626,-79.710125,100002
130022,43.709418,-79.709919,100003
130022,43.709158,-79.709805,100004
130022,43.707594,-79.709436,100005
130022,43.707349,-79.709293,100006
130022,43.707101,-79.709030,100007
130022,43.707101,-79.709030,110001
130022,43.706982,-79.708902,110002
130022,43.706617,-79.708435,110003
130022,43.706577,-79.708391,110004
130022,43.706122,-79.707846,110005
130022,43.706029,-79.707746,110006
130022,43.705648,-79.707445,110007
130022,43.705401,-79.707211,110008
130022,43.705298,-79.707085,110009
130022,43.705220,-79.706983,110010
130022,43.704745,-79.706165,110011
130022,43.704618,-79.705948,110012
130022,43.704618,-79.705948,120001
130022,43.704402,-79.705578,120002
130022,43.704125,-79.704963,120003
130022,43.704067,-79.704525,120004
130022,43.704075,-79.704165,120005
130022,43.704102,-79.703936,120006
130022,43.704102,-79.703936,130001
130022,43.704151,-79.703523,130002
130022,43.704255,-79.702688,130003
130022,43.704312,-79.702181,130004
130022,43.704367,-79.701929,130005
130022,43.704451,-79.701723,130006
130022,43.704561,-79.701537,130007
130022,43.704688,-79.701379,130008
130022,43.704985,-79.701163,130009
130022,43.704985,-79.701163,140001
130022,43.705957,-79.700659,140002
130022,43.706182,-79.700476,140003
130022,43.706361,-79.700280,140004
130022,43.706483,-79.700108,140005
130022,43.706658,-79.699778,140006
130022,43.706681,-79.699712,140007
130022,43.706681,-79.699712,150001
130022,43.706925,-79.699030,150002
130022,43.707160,-79.698605,150003
130022,43.707293,-79.698435,150004
130022,43.708435,-79.697178,150005
130022,43.708739,-79.696822,150006
130022,43.708739,-79.696822,160001
130022,43.708750,-79.696810,160002
130022,43.708901,-79.696585,160003
130022,43.707465,-79.694669,160004
130022,43.707195,-79.694309,160005
130022,43.707195,-79.694309,170001
130022,43.706108,-79.692860,170002
130022,43.706108,-79.692860,180001
130022,43.705923,-79.692614,180002
130022,43.705512,-79.691996,180003
130022,43.705169,-79.691187,180004
130022,43.704852,-79.690518,180005
130022,43.704582,-79.690028,180006
130022,43.704128,-79.689422,180007
130022,43.703441,-79.688498,180008
130022,43.702130,-79.690051,180009
130022,43.701915,-79.691069,180010
140031,43.770700,-79.756031,10001
140031,43.767837,-79.752136,10002
140031,43.767837,-79.752136,20001
140031,43.767603,-79.751818,20002
140031,43.766599,-79.750453,20003
140031,43.765616,-79.749115,20004
140057,43.733573,-79.706074,10001
140057,43.734068,-79.706748,10002
140057,43.736085,-79.709458,10003
140057,43.736085,-79.709458,20001
140057,43.736254,-79.709685,20002
140057,43.738237,-79.712310,20003
140057,43.738237,-79.712310,30001
140057,43.738566,-79.712746,30002
140057,43.742058,-79.717426,30003
140057,43.742122,-79.717510,30004
140057,43.742122,-79.717510,40001
140057,43.743682,-79.719577,40002
140057,43.743682,-79.719577,50001
140057,43.744161,-79.720210,50002
140057,43.744382,-79.720507,50003
140057,43.746775,-79.723715,50004
140057,43.746913,-79.723898,50005
140057,43.746913,-79.723898,60001
140057,43.748474,-79.725979,60002
140057,43.749077,-79.726781,60003
140057,43.749396,-79.727212,60004
140057,43.749396,-79.727212,70001
140057,43.751896,-79.730578,70002
140057,43.751896,-79.730578,80001
140057,43.752050,-79.730786,80002
140057,43.754062,-79.733492,80003
140057,43.754436,-79.733995,80004
140057,43.754913,-79.734636,80005
140057,43.754913,-79.734636,90001
140057,43.755576,-79.735529,90002
140057,43.755936,-79.736012,90003
140057,43.756274,-79.736465,90004
140057,43.756274,-79.736465,100001
140057,43.756359,-79.736580,100002
140057,43.756731,-79.737081,100003
140057,43.757804,-79.738533,100004
140057,43.758124,-79.738966,100005
140057,43.758652,-79.739681,100006
140057,43.758763,-79.739833,100007
140057,43.758803,-79.739886,100008
140057,43.758803,-79.739886,110001
140057,43.759051,-79.740223,110002
140057,43.759239,-79.740476,110003
140057,43.759858,-79.741316,110004
140057,43.760132,-79.741686,110005
140057,43.760357,-79.741991,110006
140057,43.760357,-79.741991,120001
140057,43.760464,-79.742136,120002
140057,43.760748,-79.742521,120003
140057,43.761324,-79.743300,120004
140057,43.761324,-79.743300,130001
140057,43.761538,-79.743591,130002
140057,43.763072,-79.745667,130003
140057,43.763072,-79.745667,140001
140057,43.765218,-79.748573,140002
140057,43.765580,-79.749066,140003
140057,43.765580,-79.749066,150001
140057,43.766599,-79.750453,150002
140057,43.767378,-79.751511,150003
140057,43.767378,-79.751511,160001
140057,43.767603,-79.751818,160002
140057,43.769613,-79.754551,160003
140057,43.769613,-79.754551,170001
140057,43.770782,-79.756142,170002
140057,43.770782,-79.756142,180001
140057,43.771002,-79.756442,180002
140057,43.772038,-79.754993,180003
140057,43.772301,-79.754622,180004
140057,43.772301,-79.754622,190001
140057,43.772482,-79.754366,190002
140057,43.772930,-79.753737,190003
140057,43.773238,-79.753309,190004
140057,43.773238,-79.753309,200001
140057,43.773376,-79.753116,200002
140057,43.773739,-79.752600,200003
140057,43.773842,-79.752456,200004
140057,43.775192,-79.750559,200005
140057,43.775362,-79.750796,200006
140057,43.775362,-79.750796,210001
140057,43.775947,-79.751607,210002
140057,43.776251,-79.752005,210003
140057,43.776488,-79.752329,210004
140057,43.776488,-79.752329,220001
140057,43.776789,-79.752743,220002
140057,43.777305,-79.753439,220003
140057,43.777686,-79.753948,220004
140057,43.777686,-79.753948,230001
140057,43.777889,-79.754221,230002
140057,43.778714,-79.755326,230003
140057,43.777642,-79.757037,230004
140057,43.776750,-79.758241,230005
140057,43.776750,-79.758241,240001
140057,43.776473,-79.758615,240002
140057,43.775579,-79.759624,240003
140057,43.775014,-79.760259,240004
140057,43.774354,-79.761003,240005
140057,43.773951,-79.760455,240006
140057,43.773951,-79.760455,250001
140057,43.771002,-79.756442,250002
140057,43.770700,-79.756031,250003
140058,43.770782,-79.756142,10001
140058,43.771002,-79.756442,10002
140058,43.772038,-79.754993,10003
140058,43.772301,-79.754622,10004
140058,43.772301,-79.754622,20001
140058,43.772482,-79.754366,20002
140058,43.772930,-79.753737,20003
140058,43.773238,-79.753309,20004
140058,43.773238,-79.753309,30001
140058,43.773376,-79.753116,30002
140058,43.773739,-79.752600,30003
140058,43.773842,-79.752456,30004
140058,43.775192,-79.750559,30005
140058,43.775362,-79.750796,30006
140058,43.775362,-79.750796,40001
140058,43.775947,-79.751607,40002
140058,43.776251,-79.752005,40003
140058,43.776488,-79.752329,40004
140058,43.776488,-79.752329,50001
140058,43.776789,-79.752743,50002
140058,43.777305,-79.753439,50003
140058,43.777686,-79.753948,50004
140058,43.777686,-79.753948,60001
140058,43.777889,-79.754221,60002
140058,43.778714,-79.755326,60003
140058,43.777642,-79.757037,60004
140058,43.776750,-79.758241,60005
140058,43.776750,-79.758241,70001
140058,43.776473,-79.758615,70002
140058,43.775579,-79.759624,70003
140058,43.775014,-79.760259,70004
140058,43.774354,-79.761003,70005
140058,43.773951,-79.760455,70006
140058,43.773951,-79.760455,80001
140058,43.771002,-79.756442,80002
140058,43.770700,-79.756031,80003
140060,43.770700,-79.756031,10001
140060,43.767837,-79.752136,10002
140060,43.767837,-79.752136,20001
140060,43.767603,-79.751818,20002
140060,43.766599,-79.750453,20003
140060,43.765616,-79.749115,20004
140060,43.765616,-79.749115,30001
140060,43.765218,-79.748573,30002
140060,43.763381,-79.746086,30003
140060,43.763381,-79.746086,40001
140060,43.761766,-79.743899,40002
140060,43.761766,-79.743899,50001
140060,43.761538,-79.743591,50002
140060,43.760748,-79.742521,50003
140060,43.760464,-79.742136,50004
140060,43.760357,-79.741991,50005
140060,43.760132,-79.741686,50006
140060,43.759858,-79.741316,50007
140060,43.759239,-79.740476,50008
140060,43.759051,-79.740223,50009
140060,43.758763,-79.739833,50010
140060,43.758652,-79.739681,50011
140060,43.758652,-79.739681,60001
140060,43.758124,-79.738966,60002
140060,43.757804,-79.738533,60003
140060,43.757148,-79.737646,60004
140060,43.757148,-79.737646,70001
140060,43.756731,-79.737081,70002
140060,43.756359,-79.736580,70003
140060,43.755936,-79.736012,70004
140060,43.755576,-79.735529,70005
140060,43.755074,-79.734854,70006
140060,43.755074,-79.734854,80001
140060,43.754913,-79.734636,80002
140060,43.754436,-79.733995,80003
140060,43.754062,-79.733492,80004
140060,43.753752,-79.733077,80005
140060,43.753752,-79.733077,90001
140060,43.752193,-79.730978,90002
140060,43.752193,-79.730978,100001
140060,43.752050,-79.730786,100002
140060,43.749529,-79.727390,100003
140060,43.749529,-79.727390,110001
140060,43.749077,-79.726781,110002
140060,43.748474,-79.725979,110003
140060,43.746970,-79.723974,110004
140060,43.746970,-79.723974,120001
140060,43.746775,-79.723715,120002
140060,43.744400,-79.720531,120003
140060,43.744400,-79.720531,130001
140060,43.744382,-79.720507,130002
140060,43.744161,-79.720210,130003
140060,43.742241,-79.717668,130004
140060,43.742241,-79.717668,140001
140060,43.742058,-79.717426,140002
140060,43.738865,-79.713147,140003
140060,43.738865,-79.713147,150001
140060,43.738566,-79.712746,150002
140060,43.736485,-79.709990,150003
140060,43.736485,-79.709990,160001
140060,43.736254,-79.709685,160002
140060,43.734962,-79.707950,160003
140060,43.734962,-79.707950,170001
140060,43.734068,-79.706748,170002
140060,43.733601,-79.706110,170003
140060,43.733601,-79.706110,180001
140060,43.731412,-79.703124,180002
140060,43.731412,-79.703124,190001
140060,43.729604,-79.700656,190002
140060,43.729604,-79.700656,200001
140060,43.727622,-79.697951,200002
140060,43.727622,-79.697951,210001
140060,43.727410,-79.697662,210002
140060,43.724740,-79.694077,210003
140060,43.724740,-79.694077,220001
140060,43.722178,-79.690636,220002
140060,43.722178,-79.690636,230001
140060,43.719768,-79.687403,230002
140060,43.719433,-79.686947,230003
140060,43.719433,-79.686947,240001
140060,43.717256,-79.683997,240002
140060,43.717256,-79.683997,250001
140060,43.717058,-79.683729,250002
140060,43.715791,-79.682014,250003
140060,43.715052,-79.680653,250004
140060,43.714875,-79.680400,250005
140060,43.714875,-79.680400,260001
140060,43.714393,-79.679706,260002
140060,43.713650,-79.678708,260003
140060,43.713650,-79.678708,270001
140060,43.711901,-79.676358,270002
140060,43.711623,-79.676007,270003
140060,43.710288,-79.674232,270004
140060,43.710288,-79.674232,280001
140060,43.708297,-79.671581,280002
140060,43.707317,-79.670269,280003
140060,43.705546,-79.667893,280004
140060,43.705546,-79.667893,290001
140060,43.705417,-79.667720,290002
140060,43.704456,-79.666411,290003
140060,43.704307,-79.666215,290004
140060,43.703630,-79.665302,290005
140060,43.703247,-79.664769,290006
140060,43.701893,-79.662978,290007
140060,43.701893,-79.662978,300001
140060,43.701769,-79.662813,300002
140060,43.700317,-79.660859,300003
140060,43.699305,-79.659523,300004
140060,43.699305,-79.659523,310001
140060,43.699234,-79.659429,310002
140060,43.697973,-79.657701,310003
140060,43.697741,-79.657380,310004
140060,43.697741,-79.657380,320001
140060,43.697665,-79.657275,320002
140060,43.696557,-79.655803,320003
140060,43.696037,-79.655090,320004
140060,43.696037,-79.655090,330001
140060,43.695966,-79.654993,330002
140060,43.695182,-79.653956,330003
140060,43.695182,-79.653956,340001
140060,43.695161,-79.653928,340002
140060,43.694406,-79.652899,340003
140060,43.697556,-79.649432,340004
140060,43.699398,-79.647420,340005
140060,43.699398,-79.647420,350001
140060,43.699532,-79.647273,350002
140060,43.700251,-79.646482,350003
140060,43.700900,-79.645747,350004
140060,43.700949,-79.645692,350005
140060,43.701841,-79.644584,350006
140060,43.702638,-79.643579,350007
140060,43.702638,-79.643579,360001
140060,43.703533,-79.642452,360002
140060,43.703808,-79.642204,360003
140060,43.704095,-79.641955,360004
140060,43.704372,-79.641769,360005
140060,43.704829,-79.641468,360006
140060,43.705203,-79.641227,360007
140060,43.705306,-79.641156,360008
140060,43.705404,-79.641075,360009
140060,43.705496,-79.640978,360010
140060,43.705634,-79.640824,360011
140060,43.705777,-79.640647,360012
140060,43.706068,-79.640273,360013
140060,43.706399,-79.639814,360014
140060,43.706556,-79.639609,360015
140060,43.706556,-79.639609,370001
140060,43.706707,-79.639412,370002
140060,43.706996,-79.639067,370003
140060,43.709483,-79.636336,370004
140060,43.709483,-79.636336,380001
140060,43.709560,-79.636251,380002
140060,43.710473,-79.635242,380003
140060,43.710924,-79.634739,380004
140060,43.711121,-79.634520,380005
140060,43.711443,-79.634156,380006
140060,43.712254,-79.633257,380007
140060,43.712755,-79.632700,380008
140060,43.713141,-79.632267,380009
140060,43.713617,-79.631728,380010
140060,43.713990,-79.632224,380011
140060,43.714140,-79.632428,380012
140060,43.714140,-79.632428,390001
140060,43.714437,-79.632830,390002
140060,43.714804,-79.633332,390003
140060,43.715074,-79.633695,390004
140060,43.715074,-79.633695,400001
140060,43.715106,-79.633738,400002
140060,43.715464,-79.634217,400003
140060,43.716820,-79.636017,400004
140060,43.717030,-79.636298,400005
140060,43.717030,-79.636298,410001
140060,43.717132,-79.636434,410002
